0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0,0,0.0
258.4900541982841,0.0,0.0,0.0,291.0416666666667,0,0.0
566.8111070866895,733.3599398443665,0.0,0.0,1525.683556912827,0,0.0
1139.305046816233,1570.7530828526237,0.0,0.0,3021.9819544262155,0,0.0
1035.8940380747488,880.0780460011144,1185.3688637066978,0.0,3586.1404914240256,0,54189.42647804286
947.9028191269553,736.9121363099969,1208.394283257359,0.0,3280.6300991970206,1198.0276084869097,108985.94350105383
989.851512367588,1361.8893051708742,1200.387584904938,0.0,3986.8791938360437,1177.946912774842,174349.1768871494
922.7949833580458,1587.7691568910257,3310.4616912539573,0.0,6597.773013614864,1376.9644899627808,225439.4312467118
1068.7635140874697,2132.8928531842566,1130.6831501709353,0.0,5128.719404334058,1411.6354288660068,302624.16440557357
1138.7912738705136,1486.5802221093413,1044.7765155195318,0.0,4075.520164669175,1555.3328494353168,403129.06401803286
1249.226192549074,1548.341934546188,2400.2535238502383,0.0,6111.584653169787,1562.8013120148398,426690.48040107783
1373.3561807941328,2475.32778600422,2262.038130275415,0.0,6827.042168890954,1882.7856699567242,426631.4527989078
1604.7954626624564,1993.7774294950084,566.1040773283595,3808.0647006411004,9492.874238483853,2044.1854316429844,452767.6907799729
1853.7673167716034,2897.195554356841,796.3146920119738,841.6226292346366,7257.261735023596,2724.183255794311,501345.94483451784
1597.791091315036,2352.4423469486346,3544.1355819692662,4.097875432299747,8470.554598204097,3216.693242867438,551746.104547997
1564.7811561340711,1949.6303087852084,2325.9592337933914,1632.1748658168556,8702.532146983305,3509.2791860293664,558937.0603166126
1752.7456478442673,2599.3181308108396,2391.3871071303624,8430.54575657441,16628.858804676005,3496.9069948832284,576338.7814195971
2084.9302762448365,2414.0298437614238,1589.337306481858,4340.6770143117665,12050.79966231612,3862.73367195658,576648.0374671072
1533.791058707785,1632.0893754711456,2071.80078605981,455.3541723855366,6550.590499294016,4192.642081325505,618153.6193269622
1731.8591862595154,2763.1967672393375,3396.9974096692995,3228.268341353163,12399.693995558628,3892.0943497249095,614076.9073748831
1780.1149122609384,3046.169380164029,633.2398208057712,1758.7831595496334,8080.643124370645,3799.0335592710053,616386.108822938
1973.7424322115858,2474.8929984174592,2398.047969770363,865.3673890736735,8566.74279603472,4272.510415862338,619957.0318035387
1508.728422695775,3176.1591390697795,1660.4138901597755,149.71166165371238,7592.598951006081,4385.23760886448,635838.9649422297
1994.9603705921818,1769.379067291077,2685.994643079586,5259.314561336041,13325.796948538147,4273.321808987685,639516.9137037407
1866.2806906683604,2980.4203318176983,199.32923232127402,4004.7333431679726,10454.744139572595,4063.9567028184883,640428.8968773629
1868.8438382025788,2969.244945207435,4798.618696999206,6881.723979759189,18555.5416527084,4416.875896019532,646489.4519961976
1841.1606444912948,3382.698107124867,2232.8021323300977,11420.656108592724,21596.390748095546,4659.165207014143,651415.3927012077
1933.7891162532255,2073.13116789428,2302.7473081188027,5056.768652357381,12815.527922223231,4532.870253560997,647031.2975731363
1897.0104854181607,3044.614251256464,1215.2563649692197,7388.798349924474,15166.580566488432,4607.66839611489,640257.2465371804
1960.4385939216631,2278.281776553322,1962.2302919784136,3605.912021765277,11125.845559364558,4221.335860497892,632394.5050934734
