139,240,107
139,240,107
139,240,107
139,240,107
139,240,107
139,240,108
139,240,108
139,240,103
139,240,101
139,240,95
139,243,96
139,251,96
139,240,98
139,239,98
139,240,96
166,249,98
166,249,101
166,249,101
166,249,104
166,249,104
130,248,102
130,248,103
130,245,103
130,245,103
130,240,100
130,240,99
130,234,99
130,234,97
130,234,96
130,234,96
145,230,95
145,230,95
145,230,95
145,231,95
145,231,95
145,231,94
145,229,95
145,229,95
145,229,95
145,231,95
145,231,94
145,231,94
145,227,99
145,227,99
145,233,99
149,234,104
149,234,104
149,234,104
149,234,104
149,234,105
149,236,106
149,236,106
149,236,106
149,236,106
149,236,102
149,240,101
149,251,98
149,251,98
149,251,98
149,251,98
160,264,99
160,264,99
160,264,99
160,264,102
160,264,102
160,260,100
160,260,99
160,260,99
160,260,99
160,260,99
160,247,99
160,247,99
160,245,96
160,245,96
160,245,96
164,237,96
164,237,96
164,232,96
164,236,95
164,236,95
164,246,93
164,246,94
164,246,94
164,246,94
164,244,102
164,244,103
164,244,103
164,244,103
164,244,101
164,244,101
164,244,100
164,248,102
164,248,102
164,248,102
164,248,102
164,248,103
164,244,104
164,244,104
164,244,102
164,245,101
