1.000000000000000000e+00,0.000000000000000000e+00,7.749419201604730745e+01,3.098333333333333783e+01,-4.651085868271397317e+01,3.098333333333333428e+01,1.017619353985979735e+01,2.383333333333333570e+01,5.366085868271397175e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,2.949419201604730745e+01,2.457849334670608599e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.098333333333333783e+01,7.749419201604730745e+01,7.388333333333335418e+01,-3.459419201604728755e+01,4.290000000000001990e+01,1.370901698829466220e+01,3.300000000000000000e+01,4.449419201604730745e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,2.949419201604730745e+01,2.457849334670608599e+01,0.000000000000000000e+00
1.000000000000000000e+00,7.388333333333335418e+01,7.749419201604730745e+01,1.430000000000000284e+02,-8.377525349380633202e+00,6.911666666666667425e+01,2.199231629172920321e+01,5.316666666666666430e+01,2.432752534938063960e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,2.949419201604730745e+01,2.457849334670608599e+01,0.000000000000000000e+00
1.000000000000000000e+00,1.430000000000000284e+02,7.749419201604730745e+01,2.121166666666667027e+02,-8.377525349380647413e+00,6.911666666666666003e+01,2.199231629172920321e+01,5.316666666666666430e+01,2.432752534938063960e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,2.949419201604730745e+01,2.457849334670608599e+01,0.000000000000000000e+00
1.000000000000000000e+00,2.121166666666667027e+02,7.749419201604730745e+01,2.121166666666667311e+02,-7.749419201604726481e+01,4.263256414560601115e-14,1.654259553780991965e+01,6.050000000000000000e+01,1.699419201604730389e+01,2.484989791030362483e+01,6.049999999999999289e+01,4.800000000000000000e+01,2.949419201604730745e+01,2.457849334670608599e+01,0.000000000000000000e+00
1.000000000000000000e+00,2.121166666666667311e+02,7.749419201604730745e+01,2.836166666666667311e+02,-5.994192016047293237e+00,7.150000000000001421e+01,2.283271227539977133e+01,5.500000000000000711e+01,2.249419201604730389e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,2.949419201604730745e+01,2.457849334670608599e+01,0.000000000000000000e+00
1.000000000000000000e+00,2.836166666666667311e+02,7.749419201604730745e+01,2.836166666666667311e+02,-7.749419201604729324e+01,1.421085471520200372e-14,1.929988882696490649e+01,5.500000000000000711e+01,2.249419201604730389e+01,2.119694069060918551e+01,5.500000000000000711e+01,4.800000000000000000e+01,2.949419201604730745e+01,2.457849334670608599e+01,0.000000000000000000e+00
1.000000000000000000e+00,2.836166666666667311e+02,7.749419201604730745e+01,3.646500000000000909e+02,3.539141317286066624e+00,8.103333333333337407e+01,2.561451084799043088e+01,6.233333333333333570e+01,1.516085868271397175e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,2.949419201604730745e+01,2.457849334670608599e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.646500000000000909e+02,7.749419201604730745e+01,3.694166666666666856e+02,-7.272752534938069857e+01,4.766666666666608876e+00,1.323739151330530284e+01,6.233333333333333570e+01,1.516085868271397175e+01,2.475423866937025252e+01,5.866666666666667140e+01,4.800000000000000000e+01,2.949419201604730745e+01,2.457849334670608599e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.694166666666666856e+02,7.749419201604730745e+01,4.313833333333333826e+02,-1.552752534938059625e+01,6.196666666666671119e+01,1.859593626161174740e+01,4.766666666666666430e+01,2.982752534938063960e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,2.949419201604730745e+01,2.457849334670608599e+01,0.000000000000000000e+00
