0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.435314951852190006e+02,5.122333333333333485e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.029111676259624801e+03,1.155433782592558600e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.199566995976898397e+03,4.584747106332933981e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.147032263934936964e+03,2.517959277022701826e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.376807491174581810e+04
3.777466659708300540e+03,4.310632568643321065e+03,1.345251894185963124e+02,1.523960698103603590e+03,9.352585643820620317e+04
2.675403803622766191e+03,3.056938131157242879e+03,2.467292687354724308e+02,2.795058012925008370e+03,1.320208103663328802e+05
3.540840904546193997e+03,4.055735716423364920e+03,2.580370613517573020e+02,2.923157676668296062e+03,1.857563813447000575e+05
3.080425533163279397e+03,3.487453145210504317e+03,3.703877056541046500e+02,4.195915344309433749e+03,2.336052120791103807e+05
5.097085698153102385e+03,5.996633167602780304e+03,3.525564998263867551e+02,3.993915577584098628e+03,3.591301269543525414e+05
7.063660739770708460e+03,8.069025247227456930e+03,3.993430434965642348e+02,4.523934186452915128e+03,3.803737217182708555e+05
6.310452693980454569e+03,7.062074229678970369e+03,5.340697452902682016e+02,6.050177705648782648e+03,3.767873658631666913e+05
7.686779394453125860e+03,8.736724313476297539e+03,5.454570597296991536e+02,6.179178227689611958e+03,3.665517963981335633e+05
8.611530912179086954e+03,9.614976863467614749e+03,5.940683155384667771e+02,6.729867980725422058e+03,3.971139062089396757e+05
4.563937014912860832e+03,5.347219562399636743e+03,7.209945547253689710e+02,8.167744417955676909e+03,4.218815326229712809e+05
8.791733285146685375e+03,1.016075615859788923e+04,5.607919403807862864e+02,6.352898521438075477e+03,4.241230407669285778e+05
8.662717880283480554e+03,9.832557595673422838e+03,6.089276276820876319e+02,6.898200824600990018e+03,4.414668204785761191e+05
1.749287288316258491e+04,1.944097165983438754e+04,7.982919139420920374e+02,9.043403006674960125e+03,4.977001273746229126e+05
1.666747065729487804e+04,1.931462655444958364e+04,1.136490681848843906e+03,1.287466786245746334e+04,5.172004315496699419e+05
1.319033682564250921e+04,1.523673784159914976e+04,9.758493120077284857e+02,1.105485155009668233e+04,5.457158183367581805e+05
1.019200063066331313e+04,1.131058018262330734e+04,1.139384271152242036e+03,1.290744771873486388e+04,5.376567113482820569e+05
1.345039997872508320e+04,1.550868927418221210e+04,8.871371522838840065e+02,1.004988106503494782e+04,5.314460638469320256e+05
1.943245926454634900e+04,2.230532401767935880e+04,1.015182988991835600e+03,1.150044079694888023e+04,5.383136246490585618e+05
1.199054396555949825e+04,1.343347725313300543e+04,1.161681405602839732e+03,1.316003949526311590e+04,5.366100677223567618e+05
1.147608192859460905e+04,1.315149023201795171e+04,1.181744933399734919e+03,1.338732799015335695e+04,5.339742109604873694e+05
1.268239465996518629e+04,1.444019580342334120e+04,1.331502677793009298e+03,1.508384979159708200e+04,5.124316489098669263e+05
1.688058982474548247e+04,1.935701781012482024e+04,1.288470654874723778e+03,1.459636405029624075e+04,4.997298046364393085e+05
1.095832704263473897e+04,1.287126409649044945e+04,1.438050309515948811e+03,1.629086837245574316e+04,4.989203030671819579e+05
1.046819517270559663e+04,1.211072455385571448e+04,1.044109389684043208e+03,1.182813182628726645e+04,4.900163480536570423e+05
8.028556678410697714e+03,9.225311325594566370e+03,1.457161651242651715e+03,1.650737008343937123e+04,4.805386896629746188e+05
1.385376089181610587e+04,1.609233936940608692e+04,1.141861596290741318e+03,1.293551195089698558e+04,4.518717201651324285e+05
2.232223978164573055e+04,2.598595486647887446e+04,1.486287732755022716e+03,1.683732318520753324e+04,4.371470234630123014e+05
2.465220853075891864e+04,2.749154980705536582e+04,1.559624338529310762e+03,1.766811261145072785e+04,4.262744173887572251e+05
1.648764686634533427e+04,1.934660377629644790e+04,1.378043722476168114e+03,1.561108727962706143e+04,4.157461791751676938e+05
1.475859976041908521e+04,1.671112218772888446e+04,1.512368522435295745e+03,1.713277787752218865e+04,4.114666461690795841e+05
1.933072264774929499e+04,2.172622937175424886e+04,1.149469086398040417e+03,1.302169295524897279e+04,4.072514257871300797e+05
1.611949697104626284e+04,1.886039561289383710e+04,1.478078200807924986e+03,1.674432198527409128e+04,3.962049583577899029e+05
2.278331699739721444e+04,2.601943058629202642e+04,1.732064214402273592e+03,1.962158760562852331e+04,3.750348224637827370e+05
1.811707165300808265e+04,2.050738997778369958e+04,1.523370134785692017e+03,1.725740899612708381e+04,3.678388579423396732e+05
1.840538102763783536e+04,2.120156832477560965e+04,1.378472749108514563e+03,1.561594748260437336e+04,3.553719469630506355e+05
1.835746172727116209e+04,2.071761368602666334e+04,1.542093538549835557e+03,1.746951597471302375e+04,3.307586623067467008e+05
2.204976281003574695e+04,2.502195334764439758e+04,1.717838863008044882e+03,1.946043654882487317e+04,3.200606207692668540e+05
1.948577685312002723e+04,2.261928775983086962e+04,1.399867440120803622e+03,1.585831598170638426e+04,3.076101738894626033e+05
1.643378223265889392e+04,1.871561507337751027e+04,1.529324230004883020e+03,1.732485961371052326e+04,3.010653257404622855e+05
2.648341138922852406e+04,2.942108145182972657e+04,1.531554855030322642e+03,1.735012911814808103e+04,2.870920769215087057e+05
1.685546536730873777e+04,1.891137839593454191e+04,1.675271597694987577e+03,1.897821578672661417e+04,2.803066125466233934e+05
2.106271296087485462e+04,2.389997691751469392e+04,1.664994388032579081e+03,1.886179102137693553e+04,2.719488012232218171e+05
1.475877326200085736e+04,1.625134312330651119e+04,1.789848899323201522e+03,2.027619801095400180e+04,2.722177229725405341e+05
2.086781246873765122e+04,2.350595041686121112e+04,1.638549716200419198e+03,1.856221411150128915e+04,2.618399451138934237e+05
3.217585877267608885e+04,3.737056017034577962e+04,1.799436195390425155e+03,2.038480713070828642e+04,2.576260938908590178e+05
1.995975506096175741e+04,2.255723889766968932e+04,1.870879347199818767e+03,2.119414667504729005e+04,2.567051929063475109e+05
2.058194301686123072e+04,2.351877828115237207e+04,1.968558337411665889e+03,2.230069737203314435e+04,2.307245840837194992e+05
2.348136661366738917e+04,2.617968387540225740e+04,1.740233110569903829e+03,1.971412846552369228e+04,2.257780185755949351e+05
2.487714274699155794e+04,2.828655615062374272e+04,2.151945867267255380e+03,2.437819222061936671e+04,2.013645503173322941e+05
2.349226757030474255e+04,2.618218701474330737e+04,2.092959632166674055e+03,2.370997012473611903e+04,1.829252801422660705e+05
2.538219266097250875e+04,2.790813888888300426e+04,1.982927590477318745e+03,2.246347861045994796e+04,1.706432001824714534e+05
2.710821782007855654e+04,3.102908233902159918e+04,1.981418275599982508e+03,2.244638042562137343e+04,1.488251678230109392e+05
2.530465619589570997e+04,2.911856868560971634e+04,2.202122308253444317e+03,2.494661308190303316e+04,1.383999163884019072e+05
2.746744443336229597e+04,3.055966804526956912e+04,1.961523049477814084e+03,2.222099852635695788e+04,1.187951245093820326e+05
2.703958914327479943e+04,3.155648750079616366e+04,1.947286265277413122e+03,2.205971795368084713e+04,1.087134516533255810e+05
2.400573565333175065e+04,2.750498307974358613e+04,1.916895148382655407e+03,2.171543397296874900e+04,9.534600676272757119e+04
1.730583245286721285e+04,2.011280298196739750e+04,2.131458354483412222e+03,2.414610063673525656e+04,8.694206792599167966e+04
1.729938134782402267e+04,1.963809969576684671e+04,1.794190038098964578e+03,2.032537634631163019e+04,8.096521237143031613e+04
2.336095151964710749e+04,2.653257112572060214e+04,1.687293795426703127e+03,1.911440854681227574e+04,7.362601992708795296e+04
2.395434039590400425e+04,2.724838905051793699e+04,1.984832589554072911e+03,2.248505928048497663e+04,5.770599505777649756e+04
2.766856800754096912e+04,3.174945976572505970e+04,1.577663456951748230e+03,1.787246770377986104e+04,5.034428271248962119e+04
2.593672956226198221e+04,2.968043898040630302e+04,1.536956535516111217e+03,1.741132173790675006e+04,4.940387165383206593e+04
2.952538178609129318e+04,3.391667747369987774e+04,1.835976948850263852e+03,2.079875690764269530e+04,4.380422154140456405e+04
2.310090025398301805e+04,2.644575679871970351e+04,1.679557028282351666e+03,1.902676303514766914e+04,4.579364661867805989e+04
1.846708362797924565e+04,2.121723710029223366e+04,1.604076500785038434e+03,1.817168631773007291e+04,4.240858019479588256e+04
3.328064618310307560e+04,3.844328402786854713e+04,1.820425125706134850e+03,2.062257899361825912e+04,3.783928863520093728e+04
3.512866765885738278e+04,3.897126978920991678e+04,1.841251030652471172e+03,2.085850403321735575e+04,3.482895651981863921e+04
2.126093665658734244e+04,2.468750490813030774e+04,2.214389064895431147e+03,2.508557631322337329e+04,2.801203321391269856e+04
2.406597378149384895e+04,2.753783214043184853e+04,1.751341632918762571e+03,1.983997070775974862e+04,3.042931852660008371e+04
2.090017805082807172e+04,2.352260280338245502e+04,2.642861216388569574e+03,2.993949788679278572e+04,2.426704433201671782e+04
2.427992218132007838e+04,2.784238586366548770e+04,1.932035742940938690e+03,2.188695330813911278e+04,2.492407273436521427e+04
3.073257398459720571e+04,3.520147340456762322e+04,2.567862218392209343e+03,2.908987614801228483e+04,2.302185556434441241e+04
2.700963518313968234e+04,3.077281191997043061e+04,2.647429616854436063e+03,2.999125074284352377e+04,2.156865394305595692e+04
2.617817336325527867e+04,2.942830173683074827e+04,2.233914685215073405e+03,2.530677115488709023e+04,1.816163106685789535e+04
2.245221441864904045e+04,2.590209087357546377e+04,2.096421769022470926e+03,2.374919073852966540e+04,1.467016692803115802e+04
2.754505871380304961e+04,3.140838062159308902e+04,2.060787422522623729e+03,2.334550913954381758e+04,1.491546964374078561e+04
3.669272245685871167e+04,4.206910940779002703e+04,2.528966601382453064e+03,2.864924943782112678e+04,1.548479845363178720e+04
2.139732826118820594e+04,2.527928556204243796e+04,2.716595035235271098e+03,3.077478711797026335e+04,1.398510400238564762e+04
2.989749390956369461e+04,3.375506980085423857e+04,2.653466421311479280e+03,3.005963832716458273e+04,1.400897184471066066e+04
2.474733648743575395e+04,2.827953700240165563e+04,2.250019250963984177e+03,2.548921078100794330e+04,1.446713254395529657e+04
3.485202479218555527e+04,3.976053107052145060e+04,2.478312492575420492e+03,2.807541734471641394e+04,1.189298962379969271e+04
2.590246144127124353e+04,3.054197016722479020e+04,2.389801031387672992e+03,2.707272046121956373e+04,1.187839627765127079e+04
2.891745402402991022e+04,3.316682400373132987e+04,2.343801116883872510e+03,2.655161313460741439e+04,1.035744800105883951e+04
2.656819505694900727e+04,2.981532414636808971e+04,2.666440646731426568e+03,3.020661607693612677e+04,1.030709515094772723e+04
2.291734526541721789e+04,2.688455547830797150e+04,2.594111961623128536e+03,2.938724482069078658e+04,1.132257990200532004e+04
2.602265713328273341e+04,2.997308799066852589e+04,2.276882073044625486e+03,2.579352468138582844e+04,1.091476761748348144e+04
2.774978788311958851e+04,3.223635724627468880e+04,2.581017572873059635e+03,2.923890580769969165e+04,8.687769355943422852e+03
2.916960639700238971e+04,3.294358464093288057e+04,2.340328165640024054e+03,2.651227001065472359e+04,8.284044814261682404e+03
2.118461646403267514e+04,2.420299074393048431e+04,2.285771397053267719e+03,2.589422686571597660e+04,8.492757055936728648e+03
2.665805172004608175e+04,3.023048955767558800e+04,2.526688938149367914e+03,2.862344706381415745e+04,8.676110855794055169e+03
2.862106087809756718e+04,3.279959894874061865e+04,2.453120030391874934e+03,2.779002601821382996e+04,7.909297356653464703e+03
3.055465428130514920e+04,3.467890473730972735e+04,2.425847733081769547e+03,2.748107340177653896e+04,6.059895007268733025e+03
2.346385975089384738e+04,2.689770323378234752e+04,1.938408948718356442e+03,2.195915179503727632e+04,6.677155260606295997e+03
2.981718944509165885e+04,3.393016987177739065e+04,2.087526265308152688e+03,2.364841854776714172e+04,5.683380470870611134e+03
3.007860994953722548e+04,3.396220542668574490e+04,2.356724501036967013e+03,2.669801493207694148e+04,5.449593264884703785e+03
2.357039160415315928e+04,2.638908714381518803e+04,2.569178559028358904e+03,2.910478823550666857e+04,5.023414338824440165e+03
2.985983653825526562e+04,3.346690109521758859e+04,2.194700628891456745e+03,2.486253702365343634e+04,5.074550524513124401e+03
