3.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.125989226919579700e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.125989226919579700e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.125989226919579700e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.125989226919579700e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.125989226919579700e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.125989226919579700e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.125989226919579700e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,3.364313582685896620e+01,8.932669715591195825e+00,0.000000000000000000e+00,5.510164634050314092e+00,0.000000000000000000e+00,-1.920030147721745806e+01,1.444283434964150814e+01,3.110277180967213617e+00,8.819444444444444642e+00,2.482369138241451978e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.125989226919579700e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,5.510164634050314092e+00,3.364313582685895909e+01,4.844900057131136251e+00,0.000000000000000000e+00,2.280231262629556443e+00,0.000000000000000000e+00,-3.202816914114858093e+01,1.614966685710378158e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.125989226919579700e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.280231262629556443e+00,3.364313582685895909e+01,2.790106671001472805e+00,0.000000000000000000e+00,4.201601486285744258e-01,0.000000000000000000e+00,-3.271310026985847230e+01,9.300355570004867900e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.364313582685895909e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.125989226919579700e+01,0.000000000000000000e+00,0.000000000000000000e+00
