2.000000000000000000e+00,0.000000000000000000e+00,4.173596496674281298e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.173596496674281298e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.173596496674281298e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,7.492344527314261704e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,4.173596496674281298e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.173596496674281298e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.173596496674281298e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,7.492344527314261704e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,4.173596496674281298e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.173596496674281298e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.173596496674281298e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,7.492344527314261704e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,4.173596496674281298e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.111111111111111072e+01,-3.062485385563170226e+01,1.111111111111111072e+01,2.892733100084603048e+00,1.111111111111111072e+01,3.062485385563169871e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,7.492344527314261704e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.111111111111111072e+01,4.173596496674281298e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222143e+01,-3.062485385563170226e+01,1.111111111111111072e+01,2.892733100084603048e+00,1.111111111111111072e+01,3.062485385563169871e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,7.492344527314261704e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.222222222222222143e+01,4.173596496674281298e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333332860e+01,-3.062485385563170581e+01,1.111111111111110716e+01,2.892733100084603048e+00,1.111111111111111072e+01,3.062485385563169871e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,7.492344527314261704e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.333333333333332860e+01,4.173596496674281298e+01,5.359840022576921825e+01,0.000000000000000000e+00,8.712177627264964030e+00,0.000000000000000000e+00,-1.275872044704195929e+01,2.897724451970085369e+01,2.892733100084603048e+00,1.111111111111111072e+01,3.062485385563169871e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,7.492344527314261704e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,8.712177627264964030e+00,4.173596496674281298e+01,1.281585291314765485e+01,0.000000000000000000e+00,1.682756851665274667e-01,2.222222222222222143e+01,-1.524179177347137681e+01,2.649417319327143616e+01,6.955405310694932730e+00,2.222222222222222143e+01,1.951374274452058799e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,7.492344527314261704e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.239049790738874890e+01,4.173596496674281298e+01,2.371551361096992383e-01,0.000000000000000000e+00,1.017226109339464113e-02,4.444444444444444287e+01,-1.943469103248402519e+01,2.230127393425878779e+01,6.955405310694932730e+00,2.222222222222222143e+01,1.951374274452058799e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,7.492344527314261704e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.445461670553783762e+01,4.173596496674281298e+01,8.488046047023858875e+01,0.000000000000000000e+00,1.008986528093431900e+01,0.000000000000000000e+00,8.779744078892257164e+00,5.051570904563507014e+01,6.955405310694932730e+00,2.222222222222222143e+01,1.951374274452058799e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,7.492344527314261704e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.008986528093431900e+01,4.173596496674281298e+01,1.314704688954909884e+01,0.000000000000000000e+00,1.325167354568252520e+00,2.000000000000000000e+01,-1.735361600355977885e+01,2.438234896318303413e+01,6.043025836005376128e+00,2.000000000000000000e+01,2.173596496674280942e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,7.492344527314261704e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.132516735456825074e+01,4.173596496674281298e+01,1.292619034990761584e+00,0.000000000000000000e+00,4.634213312410780938e-01,4.000000000000000000e+01,-2.130509195507922016e+01,2.043087301166359282e+01,6.043025836005376128e+00,2.000000000000000000e+01,2.173596496674280942e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,7.492344527314261704e+00,0.000000000000000000e+00,0.000000000000000000e+00
