303.106175810832,42.19847437477805,136.42484034244083,47.925159786496444,83.72113360566222,71.9928590795167,75.78606382764698,0
760.674384217145,82.17172697431106,272.7243018964409,134.17007487449263,104.82355812709565,271.13631840898444,11.43163548834745,71.06888379716442
669.5272646588498,156.3638233634215,143.7784672835798,144.54146569528746,138.64754118023012,91.18738052204199,134.07531147676883,42.022672207883346
775.5045242532216,184.95246566175257,351.66112056806344,374.81434188953955,477.47278834818417,540.0866135031458,76.32809796880794,189.95640221054742
789.7232415921933,170.27576709596613,296.7484934916636,443.2595578261203,211.8931715408336,136.89828405652915,299.8929315884788,327.5279383335578
856.5505972675624,243.65047177257608,401.3142114443715,392.16844779294587,155.5326741849728,199.479270770084,447.05105967569455,285.40185225284006
752.4377171254451,275.67813750963,245.4195820507541,722.8710454083811,789.724177349455,685.527292143927,277.48203698701946,262.92553546296966
844.481453711754,271.51820253349655,227.11925789218867,581.2924825210544,138.57951693066735,467.7132781823189,915.291069250345,420.8645598038082
869.9656575286072,259.7663609523084,265.9519182360715,343.9712125297468,252.24371665665421,238.69406022597212,151.32472784842875,1019.8663555605565
1014.1894524686563,251.31245275274514,373.1020460158502,425.3043758173389,256.781789353363,962.5155182693385,1039.6626243827845,863.9294458287194
1023.3364711052756,240.950689499924,426.73963543490197,417.16324387173194,62.283354905784336,1271.131330552206,1243.520342659458,391.57583606269003
1044.7097844210396,352.09829880821405,359.690125426596,583.1423341456028,299.99834903496446,707.6674941713131,2132.1216442855493,1670.228438220267
1208.5603865646005,311.3347464526496,422.30840717503577,690.3605158532534,475.33356591463206,572.0056394117523,2028.3437528179684,1487.6132011661362
1207.355943118304,450.6943062997096,337.09605886887005,826.6563401834217,290.9521023604446,872.2743957076939,2083.4736298635553,767.1741678927522
1054.9704359517948,383.2314360464607,421.4980366217256,756.9067742611945,485.1609841432748,1284.3044827704891,1339.7481327261357,2646.809926034334
1176.8769106478312,361.09984671581265,417.18562423930416,860.1550877668401,420.22350644214146,1339.292371667219,2597.205302109271,1747.560795080617
1050.493144894342,397.4004819444989,324.41624775097324,647.2734338420562,399.0233898343173,976.0122744007177,845.9778888290899,1661.2424251602413
1266.6739894632467,391.03009824979574,285.49994357721454,498.63121374570267,850.1032820663997,1100.564164482546,1349.5360258715918,693.9396023588732
1148.4670384093533,355.85832256548065,412.003403782051,653.9732199120795,404.5512803851015,877.3299687445211,1788.4486583330895,3185.325868899066
1273.6726327089127,332.5219541659859,386.0121162225522,594.385518517256,742.8919637085395,769.3151320790197,965.6006541261363,2088.6178393581727
1176.1675280014622,323.23473449366384,468.8054959908215,690.4881305326052,270.12042137047774,562.7442775696613,1335.2070817883114,1559.7350471934647
1278.7311048712083,396.10110247458437,359.132788479818,1107.130601387539,97.99761688210074,716.9501561216293,2383.9926704311483,3974.7070738971643
1227.7064804692732,375.0387335921138,536.8097872507378,692.0039146217905,593.0126401457661,938.0302901580219,1829.342599907157,1894.6607170983953
1214.3792040420221,373.11569714132474,364.4645867946021,750.2004461988093,129.46373728012546,1416.1029586787126,1766.9910718873612,1353.918816681003
1130.6154666505142,373.4947855571161,414.3221553593692,513.8826959810691,210.78655684381252,1147.8953136863379,2458.501524540134,2782.90339056133
1152.9863649369154,367.80786566275077,325.6905578523069,434.191005733886,997.3366793013598,2648.9724722933606,1557.599586698667,2857.7318300124016
1127.3113581302682,462.83043461865003,320.02574766808794,787.2545097761341,357.2753598979632,680.3750402161945,2293.307761434991,3016.727275584856
1268.1286066271666,489.3918356762851,564.9971144756294,553.8555593805341,531.4468815717756,1029.5535992215794,1542.750627491837,2959.8564514710274
1305.889789143146,484.4936448339606,571.790118716719,1104.793618718898,764.9435758778305,1857.3205410846526,1725.462005528876,2923.263637565464
1218.6551222531107,421.8588240080062,430.9115527710441,991.6876742857908,413.39834000903585,950.0188638311865,2635.867070949148,3215.6680612298705
