37.5,36.0,19.950000000000003
69.0,57.6,4.2
94.5,81.60000000000001,2.1
117.0,96.0,1.05
117.0,104.39999999999999,3.1500000000000004
111.0,86.4,4.2
97.5,78.0,4.2
103.5,104.4,5.25
112.5,75.6,0
112.5,76.8,1.05
97.5,90.0,0
97.5,92.4,7.35
105.0,110.4,0
109.5,114.0,0
109.5,99.6,3.15
109.5,99.6,2.1
111.0,105.6,3.1500000000000004
109.5,116.39999999999999,0
106.5,116.39999999999999,3.15
109.5,100.80000000000001,8.4
117.0,116.4,5.25
115.5,108.0,7.35
118.5,117.6,9.45
115.5,115.2,0
112.5,122.39999999999999,6.300000000000001
112.5,110.4,7.35
112.5,106.8,0
120.0,108.0,6.3
114.0,118.80000000000001,6.3
114.0,117.6,4.2
118.5,122.4,6.3
118.5,106.8,2.1
115.5,108.0,4.2
120.0,105.6,2.1
117.0,106.8,2.1
112.5,115.19999999999999,6.300000000000001
115.5,117.6,8.4
117.0,117.6,10.5
118.5,102.0,5.25
103.5,102.0,3.15
103.5,122.4,4.2
118.5,104.4,6.300000000000001
111.0,105.60000000000001,12.6
115.5,121.20000000000002,3.1500000000000004
115.5,122.4,3.15
118.5,122.4,2.1
118.5,114.0,10.5
118.5,114.0,2.1
117.0,106.80000000000001,3.15
117.0,106.80000000000001,2.1
118.5,114.0,6.3
118.5,122.39999999999999,3.15
118.5,117.6,1.05
115.5,117.6,6.300000000000001
115.5,124.79999999999998,5.25
120.0,124.8,5.25
115.5,124.8,3.15
117.0,123.6,3.1500000000000004
117.0,121.19999999999999,0
117.0,121.19999999999999,1.05
117.0,119.99999999999999,6.300000000000001
120.0,124.79999999999998,1.05
118.5,124.80000000000001,5.25
118.5,122.4,4.2
118.5,122.4,12.6
109.5,122.4,2.1
112.5,123.60000000000001,7.35
112.5,123.60000000000001,1.05
112.5,123.60000000000001,0
118.5,122.4,4.2
120.0,123.6,5.25
115.5,123.6,3.15
115.5,121.19999999999999,8.4
115.5,121.2,5.25
112.5,121.19999999999999,0
118.5,122.39999999999999,0
120.0,122.39999999999999,7.35
120.0,121.19999999999999,14.7
120.0,123.6,5.25
120.0,123.6,2.1
120.0,123.6,0
120.0,124.79999999999998,5.25
111.0,124.79999999999998,5.25
111.0,124.79999999999998,5.25
114.0,121.19999999999999,2.1
114.0,121.19999999999999,5.25
117.0,122.39999999999999,10.5
115.5,122.39999999999999,1.05
115.5,123.6,9.45
115.5,123.6,7.35
115.5,122.39999999999999,12.6
115.5,123.6,4.2
118.5,123.6,4.2
118.5,119.99999999999999,6.3
118.5,116.39999999999998,2.1
118.5,119.99999999999999,9.45
118.5,124.79999999999998,4.2
120.0,124.79999999999998,0
120.0,122.39999999999999,1.05
120.0,124.80000000000001,6.300000000000001
