0,0,3.317397814315912
0,0,0
0,0,0
0,11.23004753244055,0
0,27.094703330578902,2.6058081629541596
0,2.587902597900915,6.867710634191094
0,0,4.116881646140291
0,0,3.432686290545316
0,2.3371500363281412,0.7445045408660078
0,0,8.20048484726707
0,3.4681294016852506,0
0,14.177185778067546,0
0,53.65500636311862,0
0,0,0
0,0,0
0,6.652107322366774,0
0,0,0
0,0,4.597057354935878
0,0,0
0,4.413319753767954,0
0,0,0
0,16.51933745484268,0
0,0,0
11.322671707588047,0,0
0,39.846342484159706,0
0,0,0
0,25.605842581792096,3.474881868858457
0,15.235888439018732,0
0,3.81129039907791,0
0,0,0
0,6.990402631031737,0
1.765002090338863,0,0
0,5.002161897417375,1.603890635172821
0,0,0
0,0,0
0,0,0
0,0,0
0,10.041520902321759,0
0,0,0
0,0,0
0,0,0
0,8.641688000729397,0
0,0,0
0,0,0
0,49.08262973076383,0
0,19.403073687538953,0
0,0,0
4.87870728362399,0,0
0,0,0
0,31.239323601890067,0
0,0,0
3.0456048640827627,18.83854694578993,0
0,0,2.0506314267599937
0,0,0
0,0,0
0,27.746414100131233,0
0,0,0
0,17.64604682022051,0
0,0,0
71.03396417020573,0,0
0,0,0
0,21.197693807473037,5.945994503091876
0,0,0
0,15.346454967821652,0
0,0,0
39.75874967837845,30.556431180027275,0
0,9.560006231208295,0
0,21.69816040934599,0
0,3.522719328060063,0
19.94430236800671,0,0
0,0,1.8891045900521852
0,25.187878622591892,0
0,10.411164292911646,0.2723937849284619
26.365154402309834,0,0
0,0,0
0,0,0
31.37244488203985,0,0.32737868147378224
0,12.811235297865709,0
0,0,4.043864556311427
0,0,0
10.590598127342643,0,0
0,71.7061124761239,0
0,0,0
0,21.470592563152795,0
37.78720419401843,5.0458206774917524,0
0,0,0
0,0,0
0,12.435877743889817,0
60.057109749363946,5.260539428774969,2.7312313058869773
0,0,0
22.408697298861462,3.1630614565047317,0
28.50208023964779,46.54517798771151,0
31.74435532030111,19.299434517039995,0
0,45.08527518192321,0
0,22.01023794305938,0
0,19.832447721657832,3.466091950777775
0,42.07519203049505,0
0,1.4625476363987922,0.14674008859199228
0,17.485459035821382,0
0,0,0
