1.000000000000000000e+00,0.000000000000000000e+00,4.969914554230709314e+01,2.016000000000000014e+01,-2.953914554230709300e+01,2.016000000000000014e+01,9.260532107136294044e+00,1.680000000000000071e+01,3.289914554230709598e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.369914554230709314e+01
1.000000000000000000e+00,2.016000000000000014e+01,4.969914554230709314e+01,4.752000000000000313e+01,-2.233914554230709015e+01,2.736000000000000298e+01,1.255987590041405788e+01,2.280000000000000071e+01,2.689914554230709598e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.367719178342519015e+01
1.000000000000000000e+00,4.752000000000000313e+01,4.969914554230709314e+01,8.064000000000000057e+01,-1.657914554230709570e+01,3.311999999999999744e+01,1.467727150321569951e+01,2.760000000000000142e+01,2.209914554230709172e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.365527320684918777e+01
1.000000000000000000e+00,8.064000000000000057e+01,4.969914554230709314e+01,1.137599999999999909e+02,-1.657914554230710280e+01,3.311999999999999034e+01,1.467727150321569951e+01,2.760000000000000142e+01,2.209914554230709172e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.363338975619718774e+01
1.000000000000000000e+00,1.137599999999999909e+02,4.969914554230709314e+01,1.627199999999999989e+02,-7.391455423070851793e-01,4.896000000000000796e+01,2.201874533462997263e+01,4.079999999999999716e+01,8.899145542307092427e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.361154137517764084e+01
1.000000000000000000e+00,1.627199999999999989e+02,4.969914554230709314e+01,2.044799999999999613e+02,-7.939145542307130654e+00,4.175999999999996248e+01,1.871940154135220524e+01,3.479999999999999716e+01,1.489914554230709243e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.358972800758921551e+01
1.000000000000000000e+00,2.044799999999999613e+02,4.969914554230709314e+01,2.563199999999999932e+02,2.140854457692938695e+00,5.184000000000003183e+01,2.376830196844294107e+01,4.320000000000000284e+01,6.499145542307093848e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.356794959732064321e+01
1.000000000000000000e+00,2.563199999999999932e+02,4.969914554230709314e+01,3.081599999999999113e+02,2.140854457692796586e+00,5.183999999999988972e+01,2.376830196844294107e+01,4.320000000000000284e+01,6.499145542307093848e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.354620608835057993e+01
1.000000000000000000e+00,3.081599999999999113e+02,4.969914554230709314e+01,3.499199999999999591e+02,-7.939145542307016967e+00,4.176000000000007617e+01,1.877605253630110482e+01,3.479999999999999716e+01,1.489914554230709243e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.352449742474745165e+01
1.000000000000000000e+00,3.499199999999999591e+02,4.969914554230709314e+01,3.988799999999999386e+02,-7.391455423071420228e-01,4.895999999999995111e+01,2.179829568416135999e+01,4.079999999999999716e+01,8.899145542307092427e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.350282355066933171e+01
1.000000000000000000e+00,3.988799999999999386e+02,4.969914554230709314e+01,4.507199999999999704e+02,2.140854457692910273e+00,5.184000000000000341e+01,2.304527626889554881e+01,4.319999999999999574e+01,6.499145542307093848e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.348118441036377035e+01
1.000000000000000000e+00,4.507199999999999704e+02,4.969914554230709314e+01,4.651200000000000045e+02,-3.529914554230703061e+01,1.440000000000006253e+01,1.463199965426898785e+01,4.319999999999999574e+01,6.499145542307093848e+00,1.682655322925312547e+01,3.119999999999999929e+01,2.600000000000000000e+01,1.345957994816767567e+01
1.000000000000000000e+00,4.651200000000000045e+02,4.969914554230709314e+01,5.068799999999999955e+02,-7.939145542307073811e+00,4.176000000000001933e+01,1.855425653924675444e+01,3.480000000000000426e+01,1.489914554230709243e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.343801010850715016e+01
1.000000000000000000e+00,5.068799999999999955e+02,4.969914554230709314e+01,5.414399999999999409e+02,-1.513914554230711929e+01,3.455999999999997385e+01,1.553201339138649928e+01,3.000000000000000000e+01,1.969914554230709314e+01,3.141096470343690550e-01,1.199999999999999956e+00,2.600000000000000000e+01,1.341647483589736112e+01
1.000000000000000000e+00,5.414399999999999409e+02,4.969914554230709314e+01,5.788799999999999955e+02,-1.225914554230701015e+01,3.744000000000008299e+01,1.674704923237578669e+01,3.119999999999999929e+01,1.849914554230709385e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.339497407494239667e+01
1.000000000000000000e+00,5.788799999999999955e+02,4.969914554230709314e+01,6.163200000000000500e+02,-1.225914554230701015e+01,3.744000000000008299e+01,1.674704923237578669e+01,3.119999999999999929e+01,1.849914554230709385e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.337350777033511839e+01
1.000000000000000000e+00,6.163200000000000500e+02,4.969914554230709314e+01,6.580800000000000409e+02,-7.939145542307073811e+00,4.176000000000001933e+01,2.194063345468222082e+01,4.200000000000000000e+01,7.699145542307093137e+00,3.645107522967864888e+00,7.199999999999999289e+00,2.600000000000000000e+01,1.335207586685701919e+01
1.000000000000000000e+00,6.580800000000000409e+02,4.969914554230709314e+01,7.056000000000001364e+02,-2.179145542306969219e+00,4.752000000000012392e+01,2.194063345468222082e+01,3.960000000000000142e+01,1.009914554230709349e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.333067830937808118e+01
1.000000000000000000e+00,7.056000000000001364e+02,4.969914554230709314e+01,7.531200000000001182e+02,-2.179145542307082906e+00,4.752000000000001023e+01,2.194063345468222082e+01,3.960000000000000142e+01,1.009914554230709349e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.330931504285664246e+01
1.000000000000000000e+00,7.531200000000001182e+02,4.969914554230709314e+01,7.142400000000000091e+02,-8.857914554230717386e+01,-3.888000000000008072e+01,1.210559113208616111e+01,3.960000000000000142e+01,1.009914554230709349e+01,3.934016929038423882e+01,7.200000000000000000e+01,2.600000000000000000e+01,1.328798601233924437e+01
1.000000000000000000e+00,7.142400000000000091e+02,4.969914554230709314e+01,7.574400000000000546e+02,-6.499145542307019241e+00,4.320000000000007390e+01,1.874961049658275414e+01,3.600000000000000000e+01,1.369914554230709314e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.326669116296049644e+01
1.000000000000000000e+00,7.574400000000000546e+02,4.969914554230709314e+01,7.660800000000000409e+02,-4.105914554230707836e+01,8.640000000000014779e+00,1.084107873605179151e+01,3.600000000000000000e+01,1.369914554230709314e+01,1.581706352106192526e+01,2.880000000000000071e+01,2.300000000000000000e+01,1.324543043994293079e+01
1.000000000000000000e+00,7.660800000000000409e+02,4.969914554230709314e+01,8.078400000000000318e+02,-7.939145542307073811e+00,4.176000000000001933e+01,1.752252009134238264e+01,3.480000000000000426e+01,1.489914554230709243e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.322420378859686707e+01
1.000000000000000000e+00,8.078400000000000318e+02,4.969914554230710024e+01,8.351999999999999318e+02,-2.233914554230716476e+01,2.735999999999993548e+01,1.647720184643009844e+01,4.200000000000000711e+01,7.699145542307093137e+00,1.015725895934582113e+01,1.919999999999999929e+01,2.300000000000000000e+01,1.320301115432027217e+01
1.000000000000000000e+00,8.351999999999999318e+02,4.969914554230709314e+01,8.524799999999999045e+02,-3.241914554230709200e+01,1.728000000000000114e+01,7.114130290866061301e+00,1.440000000000000036e+01,3.529914554230709456e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.318185248259860387e+01
1.000000000000000000e+00,8.524799999999999045e+02,4.969914554230709314e+01,8.913599999999999000e+02,-1.081914554230706926e+01,3.888000000000002387e+01,1.738401526566872590e+01,3.239999999999999858e+01,1.729914554230709456e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.316072771900469540e+01
1.000000000000000000e+00,8.913599999999999000e+02,4.969914554230709314e+01,9.302399999999998954e+02,-1.081914554230706926e+01,3.888000000000002387e+01,1.771355715332239456e+01,3.239999999999999858e+01,1.729914554230709456e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.313963680919859911e+01
1.000000000000000000e+00,9.302399999999998954e+02,4.969914554230709314e+01,9.777599999999998772e+02,-2.179145542307082906e+00,4.752000000000001023e+01,2.162008255991531058e+01,3.960000000000000142e+01,1.009914554230709349e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.311857969892744613e+01
1.000000000000000000e+00,9.777599999999998772e+02,4.969914554230709314e+01,1.020959999999999923e+03,-6.499145542307019241e+00,4.320000000000007390e+01,2.014207537942755621e+01,3.600000000000000000e+01,1.369914554230709314e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.309755633402532027e+01
1.000000000000000000e+00,1.020959999999999923e+03,4.969914554230709314e+01,1.064159999999999854e+03,-6.499145542307132928e+00,4.319999999999996021e+01,2.006123900507936497e+01,3.600000000000000000e+01,1.369914554230709314e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.307656666041309990e+01
1.000000000000000000e+00,1.064159999999999854e+03,4.969914554230709314e+01,1.115999999999999773e+03,2.140854457692739743e+00,5.183999999999983288e+01,2.381723464046777039e+01,4.320000000000000284e+01,6.499145542307093848e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.305561062409833362e+01
