0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0,0,0.0
697.8851740188068,617.5839512552394,0.0,0.0,1518.0027777777777,0,0.0
1202.6236065848614,1137.0794296893628,0.0,0.0,2645.166985837065,0,0.0
2019.8949353879575,2179.722183244811,1079.4688214342937,0.0,5874.638949562841,0,0.0
1666.6695467043326,1969.6268043489144,971.7458323789847,0.0,5280.096065051336,0,7.607879462960806
1498.6581864167033,1545.5628515239887,613.072476039175,0.0,4334.917770507994,5745.656575112721,0.0
1679.4031919723634,1960.6861310026572,1111.1490036045382,0.0,5441.310367639239,0,0.0
2048.1955636356493,2348.8306748122886,1218.1100214543153,0.0,6270.3414855041265,0,0.0
2587.988503447059,2950.3316579240377,2245.4859676801548,0.0,9155.717725601873,0,0.0
3122.964665629881,4542.533537278201,1259.4911343247445,0.0,10275.082429883956,0,7.315380791456227
4197.275052640783,5526.10237399928,2090.9446247199035,0.0,13634.450037095572,3789.431874007904,7.602392118714524
4376.975976089066,4619.636798169273,1816.1766945477127,0.0,12495.377985735602,14993.710483276307,7.6332025341282685
4760.728351573721,6366.808355907165,1723.6168295698562,1154.1598735103266,15685.42601692955,8628.870720230285,7.053195927527062
5296.385948169533,5966.433963634343,2277.451953693895,2260.0012230251623,18422.7737174796,6545.587449272896,0.0
5473.343939533339,6546.730066329687,1966.2629522095503,8874.37842617761,26352.91312895667,0,0.0
5321.099068181508,6955.608495872987,4426.654598166913,822.5660246479957,19902.617189150922,0,0.0
5616.724103782406,6702.867671668578,3179.8611543793486,142.6782141353983,17928.489002281513,0,15.295246146736774
5295.100275861588,6622.60863170448,8330.70105202618,18.484961033254297,23020.588413871345,7658.8547437068755,0.0
5090.108551657896,5263.81899227247,7375.1239020766825,1606.856783531006,22075.492104356952,0,6.974441808245351
5774.941541644799,6131.349878989786,2729.650434435921,7245.7206825100975,24899.20331926335,8876.101525880613,13.159650513404685
5093.4646632409995,7327.626251505005,8125.439735555255,8293.492731425828,32344.474115016073,7989.000825067832,6.941387689682111
5011.930057298679,7394.827199055596,5267.889858801555,3366.876328795057,23592.18962217788,10252.426357434004,0.0953455545179418
5464.36448834401,6908.8549054367695,4959.258689446409,1565.4350449336996,21737.206456004777,70.07311537720192,0.0
5304.217038696136,6433.362635873635,8793.120775613708,888.6367163130676,24942.26832784389,0,7.484330585895874
5246.16322539468,8459.561649273499,6045.355307804173,1959.4576655218216,24409.50199468068,5269.515215332707,5.613546601098155
5397.831342294494,6369.380507747314,6966.353698615076,1326.6399307917975,22908.119702242053,6066.742945935175,0.0
4991.31310174836,7662.466032572031,3996.453850734645,3094.4896726227234,22622.619778348933,0,6.111629937743427
5182.005435535375,5863.104483244571,7550.128695776729,7758.918008815404,29790.605454004508,10038.58539863678,0.0
5108.668481269344,8230.71228554068,7832.140637354692,1628.0970899507859,26318.923830632426,0,7.233152337210315
5119.409750185087,6919.922542204533,6741.26778780766,5084.379931655139,27525.038669850266,5121.0842714627115,0.0
5002.866185792397,7445.887967260215,5107.049788545781,487.3025047454318,20488.485046886733,0,0.0
5043.113749856445,5317.679098813798,7388.571837747424,10226.12152205924,32822.6549894318,0,14.825715949738171
