688,589,514,276
688,589,514,276
688,589,514,276
688,589,514,276
688,589,514,276
688,589,514,301.0
688,589,514,306.0
688,589,514,334.0
688,589,514,366.0
688,589,514,379.0
688,589,580.0,430.0
688,589,660.0,430.0
688,589,713.0,433.0
688,589,780.0,433.0
688,589,818.0,441.0
668.0,630.0,845.0,450.0
668.0,698.0,845.0,463.0
664.0,773.0,845.0,463.0
666.0,798.0,845.0,461.0
668.0,862.0,845.0,461.0
675.0,906.0,835.0,455.0
675.0,906.0,835.0,467.0
675.0,906.0,846.0,467.0
675.0,906.0,846.0,467.0
675.0,906.0,846.0,464.0
675.0,906.0,846.0,463.0
675.0,906.0,863.0,463.0
675.0,906.0,863.0,465.0
675.0,906.0,898.0,469.0
675.0,906.0,898.0,469.0
672.0,906.0,959.0,468.0
672.0,906.0,959.0,468.0
672.0,941.0,959.0,469.0
672.0,941.0,970.0,469.0
672.0,972.0,970.0,469.0
672.0,972.0,970.0,442.0
681.0,978.0,990.0,445.0
681.0,978.0,990.0,445.0
664.0,1009.0,990.0,445.0
664.0,1009.0,1007.0,445.0
664.0,1014.0,1013.0,466.0
664.0,1014.0,1013.0,466.0
664.0,1014.0,1016.0,461.0
664.0,1014.0,1016.0,461.0
664.0,1014.0,1012.0,461.0
663.0,1013.0,1002.0,462.0
663.0,1013.0,1002.0,462.0
663.0,1013.0,1002.0,462.0
663.0,992.0,996.0,450.0
663.0,992.0,996.0,458.0
663.0,992.0,977.0,459.0
664.0,990.0,977.0,459.0
664.0,990.0,942.0,459.0
664.0,990.0,942.0,459.0
664.0,992.0,942.0,461.0
664.0,992.0,948.0,453.0
664.0,992.0,958.0,465.0
670.0,987.0,958.0,465.0
670.0,987.0,958.0,465.0
670.0,987.0,958.0,465.0
678.0,1011.0,973.0,465.0
678.0,1011.0,973.0,465.0
678.0,1011.0,973.0,465.0
678.0,1011.0,973.0,459.0
678.0,1011.0,973.0,459.0
678.0,1011.0,996.0,468.0
678.0,1011.0,1016.0,466.0
678.0,1011.0,1016.0,466.0
678.0,1001.0,1016.0,466.0
678.0,1001.0,1016.0,466.0
678.0,1001.0,994.0,443.0
678.0,1001.0,994.0,443.0
662.0,995.0,983.0,445.0
662.0,995.0,983.0,445.0
662.0,995.0,983.0,445.0
648.0,987.0,1009.0,454.0
648.0,973.0,1009.0,454.0
648.0,973.0,1007.0,459.0
648.0,973.0,1018.0,456.0
648.0,973.0,1018.0,456.0
642.0,975.0,1025.0,458.0
642.0,975.0,1025.0,457.0
642.0,975.0,1025.0,457.0
642.0,975.0,1025.0,457.0
642.0,975.0,1029.0,448.0
638.0,977.0,1029.0,448.0
638.0,977.0,1029.0,448.0
638.0,977.0,1029.0,448.0
638.0,977.0,1029.0,452.0
638.0,977.0,1029.0,452.0
619.0,993.0,1043.0,462.0
619.0,993.0,1043.0,459.0
619.0,993.0,1043.0,459.0
619.0,993.0,1043.0,459.0
619.0,993.0,1043.0,459.0
619.0,994.0,1043.0,462.0
619.0,984.0,1034.0,451.0
619.0,984.0,1034.0,451.0
619.0,984.0,1029.0,458.0
619.0,984.0,1028.0,465.0
