2.000000000000000000e+00,0.000000000000000000e+00,5.827835010471818578e+01,5.992547228015841654e+01,1.647122175440230762e+00,5.992547228015841654e+01,1.409524644995288867e+01,4.629368463462003547e+01,1.198466547009815386e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.706091823893719450e+01,1.421743186578099660e+01,0.000000000000000000e+00
2.000000000000000000e+00,5.992547228015841654e+01,5.827835010471819288e+01,1.133398479525695564e+02,-4.863974432307053064e+00,5.341437567241113982e+01,1.627277199321373757e+01,5.511152932692861839e+01,3.166820777789573160e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.706091823893719450e+01,1.421743186578099660e+01,0.000000000000000000e+00
2.000000000000000000e+00,1.133398479525695564e+02,5.827835010471819288e+01,1.633398479525695848e+02,-8.278350104718157354e+00,5.000000000000003553e+01,1.627277199321373757e+01,5.511152932692861839e+01,3.166820777789573160e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.706091823893719450e+01,1.421743186578099660e+01,0.000000000000000000e+00
2.000000000000000000e+00,1.633398479525695848e+02,5.827835010471819288e+01,2.076326601163640078e+02,-1.398553794092376279e+01,4.429281216379443009e+01,1.469857213735707901e+01,5.070260698077432693e+01,7.575743123943863289e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.706091823893719450e+01,1.421743186578099660e+01,0.000000000000000000e+00
2.000000000000000000e+00,2.076326601163640078e+02,5.827835010471819288e+01,2.536326601163639793e+02,-1.227835010471821420e+01,4.599999999999997868e+01,1.469857213735707901e+01,5.070260698077432693e+01,7.575743123943863289e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.706091823893719450e+01,1.421743186578099660e+01,0.000000000000000000e+00
2.000000000000000000e+00,2.536326601163639793e+02,5.827835010471819999e+01,2.882182844439528253e+02,-2.369272577712933980e+01,3.458562432758886018e+01,1.252104659409623011e+01,4.188476228846575111e+01,1.639358781625244532e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.706091823893719450e+01,1.421743186578099660e+01,0.000000000000000000e+00
2.000000000000000000e+00,2.882182844439528253e+02,5.827835010471819999e+01,3.262182844439528822e+02,-2.027835010471812893e+01,3.800000000000007105e+01,1.269315873108504533e+01,4.188476228846575111e+01,1.639358781625244532e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.706091823893719450e+01,1.421743186578099660e+01,0.000000000000000000e+00
2.000000000000000000e+00,3.262182844439528822e+02,5.827835010471819288e+01,3.413895330991306309e+02,-4.310710144954043699e+01,1.517124865517775589e+01,7.580472391143008970e+00,2.424907290384859238e+01,3.402927720086960051e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.706091823893719450e+01,1.421743186578099660e+01,0.000000000000000000e+00
2.000000000000000000e+00,3.413895330991306309e+02,5.827835010471819288e+01,3.947790661982612619e+02,-4.888817005587554831e+00,5.338953309913063805e+01,1.485731389481578901e+01,4.849814580769718475e+01,9.780204297021008131e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.706091823893719450e+01,1.421743186578099660e+01,0.000000000000000000e+00
2.000000000000000000e+00,3.947790661982612619e+02,5.827835010471819288e+01,4.387790661982612050e+02,-1.427835010471824262e+01,4.399999999999995026e+01,1.485731389481578901e+01,4.849814580769718475e+01,9.780204297021008131e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.706091823893719450e+01,1.421743186578099660e+01,0.000000000000000000e+00
