2.000000000000000000e+00,0.000000000000000000e+00,1.774423911999424064e+01,9.240000000000001990e+00,-8.504239119994238649e+00,9.240000000000001990e+00,4.830254822787841462e+00,8.400000000000000355e+00,9.344239119994240284e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.744239119994240195e+00
2.000000000000000000e+00,9.240000000000001990e+00,1.774423911999424064e+01,2.310000000000000142e+01,-3.884239119994241207e+00,1.385999999999999943e+01,7.772659927392054691e+00,1.259999999999999964e+01,5.144239119994240106e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.725181903883168832e+00
2.000000000000000000e+00,2.310000000000000142e+01,1.774423911999424064e+01,3.465000000000000568e+01,-6.194239119994236376e+00,1.155000000000000426e+01,6.142254936363579887e+00,1.050000000000000000e+01,7.244239119994240639e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.706257029550647175e+00
2.000000000000000000e+00,3.465000000000000568e+01,1.774423911999424064e+01,4.620000000000000284e+01,-6.194239119994243481e+00,1.154999999999999716e+01,6.429782284453537500e+00,1.050000000000000000e+01,7.244239119994240639e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.687463577956545446e+00
2.000000000000000000e+00,4.620000000000000284e+01,1.774423911999424064e+01,5.659500000000000597e+01,-7.349239119994237512e+00,1.039500000000000313e+01,5.503201444528901476e+00,9.449999999999999289e+00,8.294239119994239573e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.668800636442957952e+00
2.000000000000000000e+00,5.659500000000000597e+01,1.774423911999424064e+01,5.659500000000000597e+01,-1.774423911999424064e+01,0.000000000000000000e+00,5.786850267948184801e-01,0.000000000000000000e+00,1.774423911999424064e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.650267298689882089e+00
2.000000000000000000e+00,5.659500000000000597e+01,1.774423911999424064e+01,5.775000000000000711e+01,-1.658923911999423950e+01,1.155000000000001137e+00,9.630735728757722214e-01,1.050000000000000044e+00,1.669423911999423993e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.631862664671202445e+00
2.000000000000000000e+00,5.775000000000000711e+01,1.774423911999424064e+01,7.045499999999999829e+01,-5.039239119994249450e+00,1.270499999999999119e+01,7.008539681727583570e+00,1.155000000000000071e+01,6.194239119994239928e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.613585840610985755e+00
2.000000000000000000e+00,7.045499999999999829e+01,1.774423911999424064e+01,7.738500000000000512e+01,-1.081423911999423382e+01,6.930000000000006821e+00,3.625943998789546985e+00,6.299999999999999822e+00,1.144423911999423993e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.595435938940076070e+00
2.000000000000000000e+00,7.738500000000000512e+01,1.774423911999424064e+01,8.315999999999999659e+01,-1.196923911999424206e+01,5.774999999999998579e+00,3.561066376774534525e+00,5.250000000000000000e+00,1.249423911999424064e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.577412078252992345e+00
2.000000000000000000e+00,8.315999999999999659e+01,1.774423911999424064e+01,8.315999999999999659e+01,-1.774423911999423353e+01,7.105427357601001859e-15,5.362206984552864153e-01,0.000000000000000000e+00,1.774423911999424064e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.559513383265124453e+00
2.000000000000000000e+00,8.315999999999999659e+01,1.774423911999424064e+01,8.662500000000000000e+01,-1.427923911999423012e+01,3.465000000000010516e+00,2.261761218571034515e+00,3.149999999999999911e+00,1.459423911999424028e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.541738984770228083e+00
2.000000000000000000e+00,8.662500000000000000e+01,1.774423911999424064e+01,9.355500000000000682e+01,-1.081423911999422671e+01,6.930000000000013927e+00,4.191393479516728249e+00,6.299999999999999822e+00,1.144423911999423993e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.524088019598212718e+00
2.000000000000000000e+00,9.355500000000000682e+01,1.774423911999424064e+01,9.355500000000000682e+01,-1.774423911999423353e+01,7.105427357601001859e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.774423911999424064e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.506559630573224950e+00
2.000000000000000000e+00,9.355500000000000682e+01,1.774423911999424064e+01,1.004849999999999994e+02,-1.081423911999425513e+01,6.929999999999985505e+00,4.077327596944902766e+00,6.299999999999999822e+00,1.144423911999423993e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.489152966472022221e+00
2.000000000000000000e+00,1.004849999999999994e+02,1.774423911999424064e+01,1.085699999999999932e+02,-9.659239119994239786e+00,8.085000000000000853e+00,4.339384417415698358e+00,7.349999999999999645e+00,1.039423911999423922e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.471867181982632999e+00
2.000000000000000000e+00,1.085699999999999932e+02,1.774423911999424064e+01,1.143449999999999989e+02,-1.196923911999422785e+01,5.775000000000012790e+00,3.407683631814657499e+00,5.250000000000000000e+00,1.249423911999424064e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.454701437663309616e+00
2.000000000000000000e+00,1.143449999999999989e+02,1.774423911999424064e+01,1.189650000000000034e+02,-1.312423911999422899e+01,4.620000000000011653e+00,2.721989004270211066e+00,4.200000000000000178e+00,1.354423911999423957e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.437654899901758654e+00
2.000000000000000000e+00,1.189650000000000034e+02,1.774423911999424064e+01,1.189650000000000034e+02,-1.774423911999423353e+01,7.105427357601001859e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.774423911999424064e+01,3.747098855694019903e-02,0.000000000000000000e+00,7.000000000000000000e+00,2.420726740874663108e+00
2.000000000000000000e+00,1.189650000000000034e+02,1.774423911999424064e+01,1.189650000000000034e+02,-1.774423911999423353e+01,7.105427357601001859e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.774423911999424064e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.403916138507478095e+00
2.000000000000000000e+00,1.189650000000000034e+02,1.774423911999424064e+01,1.189650000000000034e+02,-1.774423911999423353e+01,7.105427357601001859e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.774423911999424064e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.387222276434509904e+00
2.000000000000000000e+00,1.189650000000000034e+02,1.774423911999424064e+01,1.189650000000000034e+02,-1.774423911999423353e+01,7.105427357601001859e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.774423911999424064e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.370644343959269928e+00
2.000000000000000000e+00,1.189650000000000034e+02,1.774423911999424064e+01,1.212749999999999915e+02,-1.543423911999425968e+01,2.309999999999980957e+00,1.608107695286377092e+00,2.100000000000000089e+00,1.564423911999423922e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.354181536015108378e+00
2.000000000000000000e+00,1.212749999999999915e+02,1.774423911999424064e+01,1.212749999999999915e+02,-1.774423911999424774e+01,-7.105427357601001859e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.774423911999424064e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.337833053126114446e+00
2.000000000000000000e+00,1.212749999999999915e+02,1.774423911999424064e+01,1.247399999999999949e+02,-1.427923911999424433e+01,3.464999999999996305e+00,2.147711187456348370e+00,3.149999999999999911e+00,1.459423911999424028e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.321598101368294476e+00
2.000000000000000000e+00,1.247399999999999949e+02,1.774423911999424064e+01,1.247399999999999949e+02,-1.774423911999424774e+01,-7.105427357601001859e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.774423911999424064e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.305475892331014798e+00
2.000000000000000000e+00,1.247399999999999949e+02,1.774423911999424064e+01,1.282050000000000125e+02,-1.427923911999421591e+01,3.465000000000024727e+00,2.155843345208114936e+00,3.149999999999999911e+00,1.459423911999424028e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.289465643078715917e+00
2.000000000000000000e+00,1.282050000000000125e+02,1.774423911999424064e+01,1.282050000000000125e+02,-1.774423911999423353e+01,7.105427357601001859e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.774423911999424064e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.273566576112891369e+00
2.000000000000000000e+00,1.282050000000000125e+02,1.774423911999424064e+01,1.282050000000000125e+02,-1.774423911999423353e+01,7.105427357601001859e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.774423911999424064e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.257777919334329919e+00
