16255,14953,12132,6918
16255,14953,12132,6918
16255,14953,12132,6918
16255,14953,12132,6918
16255,14953,12132,6918
16255,14953,12132,7599.0
16255,14953,12132,8232.0
16255,14953,12132,8879.0
16255,14953,12132,9640.0
16255,14953,12132,10360.0
16255,14953,13517.0,10971.0
16255,14953,15087.0,10971.0
16255,14953,16776.0,11023.0
16255,14953,18756.0,11023.0
16255,14953,20412.0,11084.0
16160.0,16445.0,22291.0,11133.0
16105.0,17547.0,22291.0,11211.0
16135.0,18705.0,22291.0,11211.0
16140.0,20254.0,22291.0,11283.0
16093.0,21366.0,22291.0,11283.0
16213.0,22911.0,22652.0,11378.0
16213.0,22911.0,22652.0,11374.0
16213.0,22911.0,22940.0,11374.0
16213.0,22911.0,22940.0,11374.0
16213.0,22911.0,23095.0,11465.0
16213.0,22911.0,23095.0,11459.0
16213.0,22911.0,23274.0,11459.0
16213.0,22911.0,23274.0,11484.0
16213.0,22911.0,23491.0,11488.0
16213.0,22911.0,23491.0,11488.0
16273.0,23127.0,23641.0,11471.0
16273.0,23127.0,23641.0,11471.0
16244.0,23410.0,23641.0,11423.0
16244.0,23410.0,23747.0,11423.0
16317.0,23638.0,23747.0,11423.0
16317.0,23638.0,23747.0,11404.0
16314.0,23828.0,23862.0,11389.0
16314.0,23828.0,23862.0,11389.0
16387.0,24101.0,23862.0,11389.0
16387.0,24101.0,23965.0,11389.0
16429.0,24334.0,24010.0,11454.0
16429.0,24334.0,24010.0,11454.0
16429.0,24334.0,24095.0,11408.0
16429.0,24334.0,24095.0,11408.0
16429.0,24334.0,24142.0,11408.0
16421.0,24389.0,24155.0,11458.0
16421.0,24389.0,24155.0,11458.0
16421.0,24389.0,24155.0,11458.0
16476.0,24441.0,24114.0,11474.0
16476.0,24441.0,24114.0,11469.0
16476.0,24441.0,24063.0,11468.0
16478.0,24434.0,24063.0,11468.0
16478.0,24434.0,24113.0,11468.0
16478.0,24434.0,24113.0,11468.0
16479.0,24480.0,24113.0,11431.0
16479.0,24480.0,24150.0,11428.0
16479.0,24480.0,24228.0,11378.0
16504.0,24561.0,24228.0,11378.0
16504.0,24561.0,24228.0,11378.0
16504.0,24561.0,24228.0,11378.0
16517.0,24572.0,24296.0,11357.0
16517.0,24572.0,24296.0,11357.0
16517.0,24572.0,24296.0,11357.0
16517.0,24572.0,24296.0,11424.0
16573.0,24571.0,24296.0,11411.0
16573.0,24571.0,24212.0,11442.0
16573.0,24571.0,24164.0,11431.0
16573.0,24571.0,24164.0,11431.0
16511.0,24543.0,24164.0,11431.0
16511.0,24543.0,24164.0,11431.0
16511.0,24543.0,24236.0,11506.0
16511.0,24543.0,24236.0,11506.0
16600.0,24512.0,24384.0,11512.0
16600.0,24512.0,24384.0,11512.0
16600.0,24512.0,24384.0,11512.0
16605.0,24574.0,24426.0,11459.0
16595.0,24580.0,24426.0,11459.0
16595.0,24580.0,24468.0,11429.0
16595.0,24580.0,24538.0,11435.0
16595.0,24580.0,24538.0,11435.0
16590.0,24675.0,24653.0,11466.0
16590.0,24675.0,24653.0,11469.0
16590.0,24675.0,24653.0,11469.0
16590.0,24675.0,24653.0,11469.0
16590.0,24675.0,24685.0,11401.0
16557.0,24666.0,24685.0,11368.0
16557.0,24666.0,24685.0,11368.0
16557.0,24666.0,24685.0,11368.0
16557.0,24666.0,24537.0,11334.0
16557.0,24666.0,24537.0,11334.0
16502.0,24790.0,24500.0,11351.0
16502.0,24790.0,24502.0,11375.0
16502.0,24790.0,24502.0,11375.0
16502.0,24790.0,24502.0,11375.0
16502.0,24790.0,24502.0,11375.0
16497.0,24807.0,24502.0,11419.0
16452.0,24839.0,24471.0,11465.0
16452.0,24839.0,24471.0,11465.0
16452.0,24839.0,24463.0,11465.0
16452.0,24839.0,24577.0,11478.0
