0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.432499376949831458e+02,9.588500000000000227e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.885842029624405541e+03,2.147247284527238662e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.307153167163102353e+03,3.746991366013943207e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.444347829404985532e+03,3.926854865517509552e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.976791646013432182e+04
4.301440253180858235e+03,4.861609813890300757e+03,3.794681012212570295e+02,4.298782071554952381e+03,1.477475087741719035e+05
3.659271491206104656e+03,4.214098727376109309e+03,4.332184790775539796e+02,4.907690066520327491e+03,2.027342749661203707e+05
3.859163372077844997e+03,4.353960569503337865e+03,3.763961070675512133e+02,4.263981166421236594e+03,2.640013635594973457e+05
3.910318321977668347e+03,4.535347197425493505e+03,4.267390434430166124e+02,4.834288160932213941e+03,3.342149516027954523e+05
4.758098599497317991e+03,5.488062208781160734e+03,4.719033639014527921e+02,5.345929509535277248e+03,4.147108667205754900e+05
4.393144771997718635e+03,5.134519164839401128e+03,4.613537929622857519e+02,5.226419315476973679e+03,4.382264275012673461e+05
5.813478805528088742e+03,6.672352170619458775e+03,4.654815797712867607e+02,5.273180705624464281e+03,4.445760788596216589e+05
7.722295313684249777e+03,8.595959476202478982e+03,5.905167706597241022e+02,6.689634513401221739e+03,4.694693015056751319e+05
6.767798236189571071e+03,7.732772495851566418e+03,5.716748277463889281e+02,6.476184671033892300e+03,4.793474574542479822e+05
6.436643056117595734e+03,7.549139537439773449e+03,7.213368726839647707e+02,8.171622346820967323e+03,5.008888166383464122e+05
1.056347477410054489e+04,1.193429925909995654e+04,6.071069566081391713e+02,6.877575459397170562e+03,5.061085197595877689e+05
8.011528639334853324e+03,9.107992540554965672e+03,7.218510718343189865e+02,8.177447421660295731e+03,5.235810936492865440e+05
8.620747354105384147e+03,9.859140290109004127e+03,7.999655007739548864e+02,9.062362136691022897e+03,5.231685972689976916e+05
6.932892341540030429e+03,7.960166547114731657e+03,8.144250011649752423e+02,9.226165736636616202e+03,5.171173104138082708e+05
7.470593430365255699e+03,8.438013094463591187e+03,8.246500270848212040e+02,9.341999341527134675e+03,5.119990133541578543e+05
8.473528902470348839e+03,1.008379883076500482e+04,7.095832374114140748e+02,8.038471980762197745e+03,5.001082567202140926e+05
8.542016239996748482e+03,9.648154650516877155e+03,9.694966016449068320e+02,1.098288524429761856e+04,4.951033024680567323e+05
9.234232446365331270e+03,1.071827868829790896e+04,8.258584621014937284e+02,9.355689026556237877e+03,4.852511571876890957e+05
1.320026695817316067e+04,1.518146568637702148e+04,8.470976022765519247e+02,9.596295377145235761e+03,4.815111306258640834e+05
9.871842467907783430e+03,1.184258067264830424e+04,7.805263559360320187e+02,8.842146927437113845e+03,4.797969309580446570e+05
9.325500515762865689e+03,1.063878820474052191e+04,8.017023872779009253e+02,9.082038353320192982e+03,4.692892548268677201e+05
9.863997946630750448e+03,1.169250435564432337e+04,9.407103748266634966e+02,1.065678216644806162e+04,4.632223514823197038e+05
7.584390225786486553e+03,8.689166131235797366e+03,8.199523547387178724e+02,9.288782036582459114e+03,4.610818219083165750e+05
9.149701489715151183e+03,1.066928701656041994e+04,9.089604995072302245e+02,1.029710557081847583e+04,4.533677382408910780e+05
1.644136610183840821e+04,1.902712858240082278e+04,9.200621297255881927e+02,1.042286973595941890e+04,4.528253035184552427e+05
9.095497961266510174e+03,1.041213192500686273e+04,1.162345002940046697e+03,1.316755701867743119e+04,4.606980876595121808e+05
1.017598756703029721e+04,1.200572007485146241e+04,8.692986917922496559e+02,9.847799114276016553e+03,4.634880010317562264e+05
1.508066049847709473e+04,1.647475750782116666e+04,9.504713744706026546e+02,1.076735907695721289e+04,4.702291668408922851e+05
1.119399964879223626e+04,1.331923312045518833e+04,1.111381739301596099e+03,1.259022268324363358e+04,4.746128163043577224e+05
1.236454774064547382e+04,1.402903763832962250e+04,1.051279659425155160e+03,1.190935980542992547e+04,4.735234735782096977e+05
6.646223648241770206e+03,7.826146842128589924e+03,1.199381368486131123e+03,1.358712130798835824e+04,4.725116512003322132e+05
1.377242333751853403e+04,1.500128986055348469e+04,9.740163132367358685e+02,1.103408653130178027e+04,4.680806905489458004e+05
1.417918037569928129e+04,1.609018735636828569e+04,1.004008833957630486e+03,1.137385503869615059e+04,4.688540125914803939e+05
1.145528319075603758e+04,1.274029725844677887e+04,1.036366268061962955e+03,1.174041432829535916e+04,4.599392089692400186e+05
1.046490063051657307e+04,1.175396128991296428e+04,8.628096978846801903e+02,9.774288928353895244e+03,4.570294531079968438e+05
1.090971408658279688e+04,1.224125649272972805e+04,9.126541369301455688e+02,1.033894872517414296e+04,4.519630756019217661e+05
1.280905540492256478e+04,1.448110212836914616e+04,1.057206034491424589e+03,1.197649639689096875e+04,4.384972510699653649e+05
1.154696307396160046e+04,1.339033700122435766e+04,1.127156757810192630e+03,1.276892905283031541e+04,4.239520119440315757e+05
1.292090635333065075e+04,1.466678087170720391e+04,9.893639359882192821e+02,1.120795117318533266e+04,4.227161637595022912e+05
1.263062928406340143e+04,1.455299674059877361e+04,1.016134902873882083e+03,1.151122449738808973e+04,4.273324463696047897e+05
1.461099921171206188e+04,1.669067717875759990e+04,1.014003139773355315e+03,1.148707494445372140e+04,4.219603996783688781e+05
9.453657043101486124e+03,1.080789602260109314e+04,1.128346819673810842e+03,1.278241059867540389e+04,4.224293058338927221e+05
9.288519412952435232e+03,1.067380842394404681e+04,1.060238499455844703e+03,1.201084949792822044e+04,4.102310126301840064e+05
1.046754268976461390e+04,1.214436678876939004e+04,8.892382903725991810e+02,1.007368368432379248e+04,4.084940838610286592e+05
1.032664977418578928e+04,1.186071715456033053e+04,1.120368115982530071e+03,1.269202432306503761e+04,4.018985257193658035e+05
1.180952568744631390e+04,1.357331460259676351e+04,1.010604852331574762e+03,1.144857764499244513e+04,4.036078334630649770e+05
1.185665722998225101e+04,1.368410835959489123e+04,1.035930888735978442e+03,1.173548215920171424e+04,4.038196533086001291e+05
1.164385859471632466e+04,1.320465529627930664e+04,1.003357573696288455e+03,1.136647727512033634e+04,4.045695511489813798e+05
1.052007748904857544e+04,1.190813003489631956e+04,8.460550745428128039e+02,9.584485163015317085e+03,4.033483256844696589e+05
1.208253851406380636e+04,1.417883587918107696e+04,1.037023654232527178e+03,1.174786148887358650e+04,4.045308400723354425e+05
1.253450175361816582e+04,1.395999180956171222e+04,1.042312684732308526e+03,1.180777795988971229e+04,3.999601500347487745e+05
1.297849232421225315e+04,1.477306783372133214e+04,1.057623456014570593e+03,1.198122513207109660e+04,3.974796792396659148e+05
1.281433087540343149e+04,1.436154078728685636e+04,1.126218332940278060e+03,1.275829816187187316e+04,3.978505808130170917e+05
1.179629382709083802e+04,1.318139741188342305e+04,1.169601058481930295e+03,1.324975681721983528e+04,3.959684240725273266e+05
1.206069899520793115e+04,1.325717441812591824e+04,1.111127647293118116e+03,1.258734421686647147e+04,3.918744271461814060e+05
1.003806046655034515e+04,1.182188653402910131e+04,1.080382335751689652e+03,1.223904776292658971e+04,3.865320087054201867e+05
1.026956315577595706e+04,1.184188717858986638e+04,1.042414080678519667e+03,1.180892661790417515e+04,3.825610610478256713e+05
1.440594434085888861e+04,1.630999763392502427e+04,9.781107314105579462e+02,1.108046990682775686e+04,3.887201307343540248e+05
1.609570281786191117e+04,1.795496023751058237e+04,1.104943184383116431e+03,1.251728389244354912e+04,3.969212408052107785e+05
1.022678299213258651e+04,1.179600880853756098e+04,1.032427935672475996e+03,1.169579916139921261e+04,3.888777987623033696e+05
1.043351813105831206e+04,1.207490637196052558e+04,1.179097548522863235e+03,1.335733724624477691e+04,3.827721285111622419e+05
1.362991162654960681e+04,1.559614101867999489e+04,1.090343647757829785e+03,1.235189390025235116e+04,3.777421993678238359e+05
1.245549534619272526e+04,1.463775161435260634e+04,1.255542264916089380e+03,1.422333672087438572e+04,3.769945497456713929e+05
1.522013848976546433e+04,1.739834376815988071e+04,1.145460716442010607e+03,1.297628437189852775e+04,3.742756601085267612e+05
1.189894123614671116e+04,1.360194555617220431e+04,1.114271331354339054e+03,1.262295725690202926e+04,3.708850825458833715e+05
1.252655028107516046e+04,1.480900570891437565e+04,1.199128071227452438e+03,1.358425184488756531e+04,3.708990419297547196e+05
1.112048545787731018e+04,1.297520820561699657e+04,1.055500118075684213e+03,1.195717102308496396e+04,3.806273709077368258e+05
8.991601680042813314e+03,1.034967135885080097e+04,1.012969412351282131e+03,1.147536442413704208e+04,3.904766832188022672e+05
1.213407852094927875e+04,1.425596412325243000e+04,1.042569146110465226e+03,1.181068326753195652e+04,3.849109177249161876e+05
1.394329978187926281e+04,1.617008143563648264e+04,1.171038335902375820e+03,1.326603892996390459e+04,3.870416222206251696e+05
1.322757811240708361e+04,1.497559276486833187e+04,1.136132792241381821e+03,1.287061353108361982e+04,3.744242059881722671e+05
8.959411576446580511e+03,1.052242020801680155e+04,1.060191942939598675e+03,1.201032208517149957e+04,3.765787720894616796e+05
1.031852537010417291e+04,1.195949057601466484e+04,1.126503715096067936e+03,1.276153109684296214e+04,3.674549188220468932e+05
1.146694349512854387e+04,1.318917909479937771e+04,1.235981205525944233e+03,1.400174040978433186e+04,3.675489251518988167e+05
1.225700588016397887e+04,1.370579809967083202e+04,1.250566078267443800e+03,1.416696428303030007e+04,3.590556759995547472e+05
1.449411542494831338e+04,1.649781166395130276e+04,9.237105995632854274e+02,1.046420121198184461e+04,3.455012161415373557e+05
1.342955234770461357e+04,1.536187401678076458e+04,1.209205098179252218e+03,1.369840885217107098e+04,3.389259771098098136e+05
9.308156824178404349e+03,1.043534389129837291e+04,1.311857715140761002e+03,1.486130298733589552e+04,3.280868489813912311e+05
1.299729159887682908e+04,1.419995928934219046e+04,1.193711304790465647e+03,1.352288832481781901e+04,3.156902002946432913e+05
1.374614934824668489e+04,1.543581769046536283e+04,1.011153338668569631e+03,1.145479114020950874e+04,3.146568743314556777e+05
1.314176501233668751e+04,1.476968084221868230e+04,1.193128440430934688e+03,1.351628538019391999e+04,3.173396294995083590e+05
1.220686097996128774e+04,1.450914638543754882e+04,1.126193915343809522e+03,1.275802154856605921e+04,3.118747021518498659e+05
1.339047209645875409e+04,1.569624512769848479e+04,9.465135946593715062e+02,1.072252360108736502e+04,3.192546945450911880e+05
9.977429509709871127e+03,1.156126608679528181e+04,9.598190913780952087e+02,1.087325413828799356e+04,3.253552881927583367e+05
1.768908302110200748e+04,2.003822129930763185e+04,9.754587519819477848e+02,1.105042711380997207e+04,3.196089577458130079e+05
1.155577726577872090e+04,1.359943133376118203e+04,1.306552029856374020e+03,1.480119784357168464e+04,3.233331069673231104e+05
1.298116695012362106e+04,1.489390684576023705e+04,1.285846366445732656e+03,1.456663495313938074e+04,3.129960947431935347e+05
9.559668620284151984e+03,1.107489267341439881e+04,1.226111338123558198e+03,1.388993019727515639e+04,3.144380405318549601e+05
1.262530865482386798e+04,1.472072544201912751e+04,9.924135574757249287e+02,1.124249863088553684e+04,3.132763544123285101e+05
1.514266268593640598e+04,1.737137650941748507e+04,1.198283868675875283e+03,1.357468834592203712e+04,3.035968126951088780e+05
1.438260533891532759e+04,1.645053326792552980e+04,1.119770852240456861e+03,1.268525825588270709e+04,3.019692770306785824e+05
1.190740698607183185e+04,1.375446959567686827e+04,1.081913349444344021e+03,1.225639176151858192e+04,3.018183589878017665e+05
1.690635158134046651e+04,1.974931677627169847e+04,1.167583105619744174e+03,1.322689655687834602e+04,3.036562880686449353e+05
9.547820756696419267e+03,1.104725547270901006e+04,1.280452651985982129e+03,1.450553257603827296e+04,2.965115626010621199e+05
1.368964012884702242e+04,1.561500971601259516e+04,1.007453739231944610e+03,1.141288044553210420e+04,3.014456281003521290e+05
1.378179650807928920e+04,1.559535430938778882e+04,1.052379101366071836e+03,1.192181476880923947e+04,3.012494873822074151e+05
1.001138397233477190e+04,1.146107863464183902e+04,1.065908576550599264e+03,1.207508263288955277e+04,2.957601518769780523e+05
