2.000000000000000000e+00,0.000000000000000000e+00,5.795124056912226962e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.333333333333334814e+00,-5.261790723578893392e+01,5.333333333333335702e+00,8.011429767901683263e-01,4.444444444444445530e+00,5.350679612467782675e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.688249485588487531e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.333333333333334814e+00,5.795124056912226251e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.733333333333333570e+01,-2.595124056912226251e+01,3.200000000000000000e+01,7.345703553572941580e+00,2.666666666666666785e+01,3.128457390245559822e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.688249485588487531e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.733333333333333570e+01,5.795124056912226251e+01,1.483393031472861878e+01,0.000000000000000000e+00,6.110713123514257106e+00,6.133333333333332860e+01,-1.300659713087939195e+01,4.494464343824287056e+01,9.360067919493138433e+00,3.333333333333333570e+01,2.461790723578893036e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.688249485588487531e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.744404645684758748e+01,5.795124056912226251e+01,6.882502870872437839e+00,0.000000000000000000e+00,1.522377876265965213e+00,1.040000000000000000e+02,-1.299040627883144339e+01,4.496083429029081913e+01,1.021828485019690547e+01,3.555555555555555713e+01,2.239568501356670893e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.688249485588487531e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.055223778762659634e+02,5.795124056912226962e+01,1.386597611110620676e+02,0.000000000000000000e+00,1.574920380222457084e+01,5.866666666666668561e+01,4.960201313456509808e+01,1.075532537036873748e+02,1.460254630408395471e+01,5.111111111111111427e+01,6.840129458011154462e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.688249485588487531e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,7.441587046889125645e+01,5.795124056912226962e+01,4.726106996066684474e+01,0.000000000000000000e+00,1.624182382844667671e+01,6.133333333333335702e+01,-7.530883915566647602e+00,5.042035665355562202e+01,8.057985727301181456e+00,2.888888888888889284e+01,2.906235168023337678e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.688249485588487531e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,7.757515716178002663e+01,5.795124056912226962e+01,3.922309053626587882e+01,0.000000000000000000e+00,2.209309680426942535e+01,7.733333333333337123e+01,3.123122942966375604e+00,6.107436351208864522e+01,1.160772588574654307e+01,4.000000000000000711e+01,1.795124056912226251e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.688249485588487531e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.942643013760279302e+01,5.795124056912227672e+01,1.524302757855596155e+02,0.000000000000000000e+00,3.780624628056303038e+01,1.600000000000002487e+01,4.885885135939763302e+01,1.068100919285199097e+02,1.381771640401155565e+01,4.666666666666667851e+01,1.128457390245559822e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.688249485588487531e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.380624628056305880e+01,5.795124056912227672e+01,5.414075888313333706e+01,0.000000000000000000e+00,1.712407025140805672e+00,7.466666666666669983e+01,1.876234572525549993e+01,7.671358629437777665e+01,1.455261064870688870e+01,4.888888888888889994e+01,9.062351680233376783e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.688249485588487531e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,7.637907369180750550e+01,5.795124056912226962e+01,1.697496580040012581e+00,0.000000000000000000e+00,5.807426384474638770e-01,1.413333333333333712e+02,9.281258290891102547e+00,6.723249886001337927e+01,1.642297747789030637e+01,5.555555555555556424e+01,2.395685013566708044e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.688249485588487531e+01,0.000000000000000000e+00,0.000000000000000000e+00
