3.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.769296124206691090e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.769296124206691090e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.769296124206691090e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.769296124206691090e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.769296124206691090e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.769296124206691090e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.769296124206691090e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,5.274543580695535638e+01,0.000000000000000000e+00,1.525265017585319072e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.833605214084670365e+00,5.427070082454067546e+01,1.108585294284907263e+01,2.822222222222222143e+01,2.421487338823378366e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.769296124206691090e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.525265017585319072e+00,5.243709561045600509e+01,1.774119004216534234e+00,0.000000000000000000e+00,3.425190147742962488e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.184572260905049035e+01,5.913730014055147421e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.769296124206691090e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,3.425190147742962488e-01,5.243709561045600509e+01,3.645950387579160457e-01,0.000000000000000000e+00,9.945565560235222757e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.231556393087003443e+01,1.215316795859706644e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.769296124206691090e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.945565560235222757e-02,5.243709561045600509e+01,9.765577303954327271e-02,0.000000000000000000e+00,3.435180690932337910e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.240454368610949132e+01,3.255192434651377198e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.243709561045600509e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.769296124206691090e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,3.435180690932337910e-02,1.184370956104559980e+02,4.228704218044504470e-02,0.000000000000000000e+00,6.160445455693351613e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.184229999297291869e+02,1.409568072681111062e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.184370956104559980e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.600000000000000000e+01,3.243709561045600509e+01,6.600610317945503880e+01,0.000000000000000000e+00
3.000000000000000000e+00,6.160445455693351613e-03,1.530340682167321802e+02,5.165478063719311334e-03,0.000000000000000000e+00,2.716793413213810723e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.530323463907109272e+02,1.721826021253036743e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.530340682167321802e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.600000000000000000e+01,6.703406821673218019e+01,8.823900382293005107e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.716793413213810723e-03,1.530340682167321802e+02,1.826828062311746521e+02,0.000000000000000000e+00,7.083084597263012938e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004768671936593876e+02,2.535109354103915678e+02,5.814309497305614371e+01,1.481666666666666572e+02,4.867401550065510563e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.600000000000000000e+01,6.703406821673218019e+01,8.823900382293005107e-01,0.000000000000000000e+00
