0.000000000000000000e+00,0.000000000000000000e+00,1.724667974241030606e+04,1.352000000000000171e+02,-1.711147974241030533e+04,1.352000000000007276e+02,6.160156062315322423e+00,1.040000000000000000e+02,1.714267974241030606e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,2.105400000000000091e+03,1.462083333333333428e+02
0.000000000000000000e+00,1.352000000000000171e+02,4.210800000000000000e+04,3.549000000000000341e+02,-4.188829999999999563e+04,2.197000000000043656e+02,9.752037871375682343e+00,1.690000000000000000e+02,4.193900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.021800000000000182e+03,2.098472222222222285e+02
0.000000000000000000e+00,3.549000000000000341e+02,6.043600000000000000e+04,8.957000000000000455e+02,-5.989520000000000437e+04,5.407999999999956344e+02,2.482119587109097836e+01,4.160000000000000000e+02,6.002000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.992700000000000273e+03,2.772708333333333144e+02
0.000000000000000000e+00,8.957000000000000455e+02,7.985400000000000000e+04,8.450000000000000000e+02,-7.990469999999999709e+04,-5.069999999999708962e+01,1.201361055934361488e+01,4.550000000000000000e+02,7.939900000000000000e+04,3.013831599943059203e+01,4.940000000000000000e+02,7.700000000000000000e+01,3.992700000000000273e+03,2.772708333333333144e+02
0.000000000000000000e+00,8.450000000000000000e+02,7.985400000000000000e+04,1.419600000000000136e+03,-7.927939999999999418e+04,5.746000000000058208e+02,2.632422841848392636e+01,4.420000000000000000e+02,7.941200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.992700000000000273e+03,2.772708333333333144e+02
0.000000000000000000e+00,1.419600000000000136e+03,7.985400000000000000e+04,1.977299999999999955e+03,-7.929630000000000291e+04,5.576999999999970896e+02,2.562364519794202167e+01,4.290000000000000000e+02,7.942500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.992700000000000273e+03,2.772708333333333144e+02
0.000000000000000000e+00,1.977299999999999955e+03,7.985400000000000000e+04,2.028000000000000000e+03,-7.980330000000000291e+04,5.069999999999708962e+01,2.203176338888166086e+01,4.550000000000000000e+02,7.939900000000000000e+04,2.251856900703279152e+01,4.160000000000000000e+02,7.700000000000000000e+01,3.992700000000000273e+03,2.772708333333333144e+02
0.000000000000000000e+00,2.028000000000000000e+03,7.985400000000000000e+04,2.585700000000000273e+03,-7.929630000000000291e+04,5.576999999999970896e+02,2.552449418870232023e+01,4.290000000000000000e+02,7.942500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.992700000000000273e+03,2.772708333333333144e+02
0.000000000000000000e+00,2.585700000000000273e+03,7.985400000000000000e+04,3.177200000000000273e+03,-7.926250000000000000e+04,5.915000000000000000e+02,2.693712378061304946e+01,4.550000000000000000e+02,7.939900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.992700000000000273e+03,2.772708333333333144e+02
0.000000000000000000e+00,3.177200000000000273e+03,7.985400000000000000e+04,3.481400000000000091e+03,-7.954980000000000291e+04,3.041999999999970896e+02,1.300434878504976233e+01,2.340000000000000000e+02,7.962000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.964972916666666606e+03,0.000000000000000000e+00
0.000000000000000000e+00,3.481400000000000091e+03,7.929945833333332848e+04,3.937700000000000273e+03,-7.884315833333332557e+04,4.563000000000029104e+02,1.989947139996103687e+01,3.510000000000000000e+02,7.894845833333332848e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.964972916666666606e+03,2.753453414351851620e+02
0.000000000000000000e+00,3.937700000000000273e+03,7.929945833333332848e+04,4.613699999999999818e+03,-7.862345833333332848e+04,6.760000000000000000e+02,3.010218330306086898e+01,5.200000000000000000e+02,7.877945833333332848e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.964972916666666606e+03,2.753453414351851620e+02
0.000000000000000000e+00,4.613699999999999818e+03,7.929945833333332848e+04,5.323500000000000000e+03,-7.858965833333332557e+04,7.098000000000029104e+02,3.158523316612403775e+01,5.460000000000000000e+02,7.875345833333332848e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.964972916666666606e+03,2.753453414351851620e+02
0.000000000000000000e+00,5.323500000000000000e+03,7.929945833333332848e+04,6.117800000000000182e+03,-7.850515833333332557e+04,7.943000000000029104e+02,3.542534832680222223e+01,6.110000000000000000e+02,7.868845833333332848e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.964972916666666606e+03,2.753453414351851620e+02
0.000000000000000000e+00,6.117800000000000182e+03,7.929945833333332848e+04,6.979699999999999818e+03,-7.843755833333333430e+04,8.618999999999941792e+02,3.802054263545263524e+01,6.630000000000000000e+02,7.863645833333332848e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.964972916666666606e+03,2.753453414351851620e+02
0.000000000000000000e+00,6.979699999999999818e+03,7.929945833333332848e+04,8.078200000000000728e+03,-7.820095833333332848e+04,1.098500000000000000e+03,4.948715369371411299e+01,8.450000000000000000e+02,7.845445833333332848e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,4.200000000000000000e+03,2.916666666666666856e+02
