3.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.703597645582913600e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.703597645582913600e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.703597645582913600e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.703597645582913600e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.703597645582913600e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.703597645582913600e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.703597645582913600e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,2.358218141859672201e+01,0.000000000000000000e+00,1.179521238760218793e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.254131455963566566e+00,3.537739380619890994e+01,8.019195219618469039e+00,2.116666666666666785e+01,4.956595683568675526e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.703597645582913600e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.179521238760218793e+01,2.612326235023534338e+01,1.022169050157170567e+01,0.000000000000000000e+00,4.980752053221050524e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.271603218304477423e+01,3.407230167190569148e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.612326235023534338e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.703597645582913600e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,4.980752053221050524e+00,4.412326235023534338e+01,3.385276211532205082e+01,0.000000000000000000e+00,1.910113286522857479e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.849880577094235257e+00,4.797314292732957597e+01,1.053827149865008650e+01,2.822222222222222143e+01,1.590104012801312017e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,1.412326235023534160e+01,1.417686227656710329e+01,0.000000000000000000e+00
