0,0,0,47.625
0,0,71.11111111111111,130.52777777777774
0,0,722.2222222222223,208.13888888888889
0,0,1328.8888888888887,294.5694444444444
439.16666666666674,467.6388888888889,2044.4444444444446,329.8472222222222
920.8333333333334,861.9722222222224,2704.4444444444443,419.80555555555543
1600.8333333333333,2573.277777777778,3495.555555555556,532.6944444444445
2671.8333333333335,3109.166666666667,4111.111111111112,599.7222222222222
4451.166666666667,4365.472222222223,4524.444444444445,694.9722222222224
6284.333333333333,6471.111111111111,5551.111111111111,770.8194444444443
7412.0,7717.305555555555,6264.444444444445,954.2638888888893
8828.666666666668,9155.611111111111,6666.666666666668,1090.0833333333335
10185.833333333334,9870.972222222223,7531.111111111111,1301.75
11251.166666666668,11251.13888888889,8426.666666666668,1485.194444444444
12784.0,12429.083333333334,9277.777777777777,1663.347222222222
15064.833333333332,13144.444444444445,10475.555555555555,1843.2638888888885
17116.166666666664,14246.555555555555,11646.666666666664,2072.5694444444443
18804.833333333332,15566.055555555555,13137.777777777776,2278.944444444445
20020.333333333336,16706.083333333332,14251.115753192676,2462.3888888888887
20708.833333333336,18794.027777777777,16053.34726381727,2659.944444444444
22488.166666666668,19863.27777777778,17802.243651627046,2950.9861111111104
24417.67283409199,20937.583333333336,19328.91383025716,3192.638888888889
26588.034865532198,22669.111111111113,20704.47431999423,3515.430555555555
27446.54702966032,23617.027777777777,22724.47683725571,3769.430555555555
29129.579998612415,25998.19444444445,24128.92953119368,4025.194444444444
31189.446080579422,28710.558948417012,25806.709172885934,4215.694444444445
33034.00882884257,31728.725615083673,27137.836553458907,4466.166666666668
34901.174417303286,33470.37334542227,29086.731490149323,4658.430555555556
36048.6840953234,35548.22248284694,30531.183766740334,4893.027777777776
37686.40360011222,37026.97839766044,32611.294570599093,5145.263888888887
40279.025039158885,39655.88785055575,34055.73658145334,5371.041666666666
41667.47345227886,41473.38045454718,36018.03971840589,5621.513888888888
42628.00075754479,44011.29779011343,38095.89079901978,5850.819444444444
45064.85408922553,46602.29428557999,39875.9374228979,6074.833333333331
47073.711377701795,49549.76929650947,41271.585660390905,6360.583333333331
48983.42025069838,50975.4593740311,43336.0425466749,6570.486111111111
50425.58685219584,52580.67789523325,45336.104423593344,6736.291666666664
51638.35434701261,53940.65927918174,47516.254507172496,6951.486111111109
53261.88189175042,57469.52654498454,49680.76434868374,7226.652777777776
54477.37366290602,60083.31326077376,51489.72142879277,7401.277777777774
56746.89089702167,62292.65842284507,53398.627208351645,7567.083333333332
58622.935346629594,65657.48256885455,55307.552311803214,7780.513888888888
60405.27493381469,67487.7092675808,57674.23803384054,8075.083333333333
61986.277556965804,69906.8756104113,59712.04657109078,8309.680555555555
64355.1672489784,70837.10892060563,61387.66799327214,8560.15277777778
66137.48883739254,74143.6552412754,63645.44375099678,8768.291666666668
66842.99965770893,77048.14899302062,65592.14728172915,8988.777777777776
68778.59318042941,79184.17118293967,67941.09339201516,9239.249999999998
70558.1780081344,82902.66720474765,69296.74717790997,9473.84722222222
72660.77583110998,84985.64355945127,71927.91396348138,9681.98611111111
74105.97090722373,86375.98050704802,73067.97524100625,9960.680555555553
75449.09246713955,88972.21363262179,74959.17948031647,10255.249999999996
77489.19273044729,91067.88670352122,77230.45349963893,10516.305555555555
78750.05827819525,93926.92851565818,79157.32605568647,10759.722222222219
81416.53874605884,96626.79756420254,81041.95010150842,11017.249999999996
83422.59642642381,99900.67659032237,82928.77479531865,11227.152777777776
85091.75911908191,102031.71689165957,84644.44728154737,11430.0
87236.66978093675,103856.86345742947,86802.4986354415,11615.20833333333
89160.6756119665,106809.62318925728,88482.64807449921,11900.95833333333
89738.70604507664,109966.99427306557,90836.17057176578,12109.097222222217
91197.83635226927,111289.1528809805,92258.47521704547,12301.361111111106
92603.216996634,114300.0996762761,93940.82282349143,12511.263888888887
95416.87723513698,116062.10948091923,96532.14094581343,12712.347222222223
97383.27634967356,120617.41117470074,98285.69502153293,12948.708333333328
99035.06580261044,122227.67900622918,100661.45119268415,13153.319444444443
100916.99394767072,123964.43773236583,102663.73465804826,13354.402777777776
102319.48468618604,125956.33476116323,104099.36188057042,13615.458333333332
103948.6962538512,128360.4648744291,106432.76334799328,13835.94444444444
104855.6052140673,130446.02306111837,109186.2129238351,14105.819444444443
106790.99357779513,133388.53427044797,110555.21608543844,14366.875
108723.39326148071,135901.398507754,112842.24471077503,14585.597222222219
110573.84087512584,138770.5716298181,114622.31575231659,14802.555555555555
113498.0343014379,142168.2966766716,116713.84019574204,15072.430555555555
115130.0960523444,143128.9623853054,118071.6624697858,15315.847222222223
117315.47945881319,146185.12356738825,120411.86405728245,15622.76388888889
118836.96622470609,147484.53652521624,122183.41859823123,15802.680555555557
120296.24900576449,149464.31812043142,124868.0487910863,16010.819444444445
121778.20369847261,152252.82662463008,125910.47243734289,16307.152777777776
123007.96287092747,154907.0418559315,128023.91797199147,16541.749999999996
123812.66975592774,159263.06578857946,129543.99552258523,16742.83333333333
124869.56094129369,161464.76457860056,132301.8849220351,16950.97222222222
127498.88284706457,163166.22004409938,133775.30008476853,17185.56944444444
130060.51120978857,165361.0274697207,136202.1595948543,17407.81944444444
132046.72466295178,167221.7901260869,137377.78474411485,17741.194444444445
134347.83018413978,170490.52642358822,139978.08622313358,17929.93055555556
134840.98242076303,173696.67425516227,141816.04742502808,18168.05555555555
136056.74472054062,176078.39332239408,143678.43044465536,18397.36111111111
136634.6853785871,176927.88464608547,145560.80482669626,18686.638888888887
139196.19457071333,180055.10260118564,147756.56426755764,18952.98611111111
141757.84509352912,181174.94917442923,149269.96341484398,19196.40277777777
143336.2332788634,184282.3014326109,150898.9957392509,19505.083333333336
144240.01009723757,186401.02906861596,153350.31959655916,19706.166666666668
145571.63987490127,188897.06044755672,155514.75909050382,19930.18055555555
147379.381057777,191382.09730779988,157419.30202666385,20163.013888888883
148645.78628440358,194612.83212867207,159541.6358448759,20369.388888888887
151577.9864680812,197201.5290508548,161157.24084269057,20595.166666666668
152994.61755965647,198068.5437733216,163806.28145340347,20748.625000000004
154833.5383882367,200435.05359340197,165535.26021001252,20979.69444444445
157494.0164878511,202485.30563970067,167264.23782578818,21291.902777777774
158247.6689829131,205301.2718293906,169024.2788112483,21588.236111111113
