0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.553857256319890894e+02,9.189861111111109722e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.924254746049364712e+03,2.206712885479121724e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.773105878968553498e+03,3.258138694985313123e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.122912282345078893e+03,3.643298093794538545e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.549457205932760189e+03,6.314198311449458743e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.055243289011711113e+03,4.678241105516697644e+03,2.758315980263228084e+02,3.124742039048330298e+03
3.823501740705590237e+03,4.442089483171654138e+03,3.534894487016475182e+02,4.004484434059098930e+03
5.772667837679267905e+03,6.587105798021619194e+03,4.277747159328585553e+02,4.846020715834738439e+03
5.422403318314994067e+03,6.313897682564575007e+03,4.937626387553058294e+02,5.593561019368419693e+03
5.253826262012600637e+03,6.017752697582913243e+03,4.476090150820932649e+02,5.070712407468848141e+03
5.222403538364344058e+03,5.786822268903646545e+03,5.178227733190285562e+02,5.866124839011916265e+03
5.224762989923829991e+03,5.906484008317076587e+03,4.727779620200534509e+02,5.355837342894540598e+03
7.468226388598970516e+03,8.207021018393250415e+03,5.718575249678684713e+02,6.478254345764631580e+03
6.073472645954234395e+03,6.998437685349836102e+03,4.960544574869218195e+02,5.619523753108139317e+03
6.089486556742561334e+03,6.935635872728933464e+03,5.919061646144187989e+02,6.705374181119131208e+03
5.040547821530550209e+03,5.841527093764151687e+03,5.803533460439448390e+02,6.574498755261600309e+03
7.477224649660901378e+03,8.486176494455821739e+03,6.564694721661390986e+02,7.436775814327283115e+03
9.068890257346227372e+03,1.070195045590603331e+04,6.642030071319738909e+02,7.524384710447618090e+03
8.817655230673201004e+03,1.014513242078202529e+04,7.954599531039327758e+02,9.011321304842198515e+03
6.754821410966851545e+03,7.772403578997716068e+03,8.455236239239795850e+02,9.578464655929728906e+03
6.297664409422310200e+03,7.277158556919753210e+03,6.959858948481382868e+02,7.884435285072408078e+03
1.177636246958071570e+04,1.323625386971966691e+04,7.212404036501033033e+02,8.170529503043350815e+03
9.403826907993170607e+03,1.103226778902783917e+04,8.269266821673788854e+02,9.367790294760136021e+03
1.033032068147366954e+04,1.215832143659022404e+04,9.175342479663083850e+02,1.039423277609156685e+04
1.072094563056112020e+04,1.247112436622766472e+04,8.538100210991076437e+02,9.672336619079154843e+03
9.725806348861822698e+03,1.143886068011098905e+04,8.388576946676964781e+02,9.502950068313693919e+03
8.103707832145798420e+03,9.610079331249165989e+03,9.886172045794609176e+02,1.119949187032981899e+04
6.836558014023398755e+03,7.876203443547812640e+03,8.213737751664829148e+02,9.304884514317354842e+03
1.042494421502938530e+04,1.205471070730219071e+04,8.063741139716180442e+02,9.134961734467442511e+03
8.316169575018846444e+03,9.588362325606136437e+03,9.031299466910278397e+02,1.023105449608286654e+04
8.432567460963393387e+03,9.640063583920624296e+03,9.293501420499263759e+02,1.052808843743062971e+04
9.034381511008312373e+03,1.014616834517945244e+04,9.078672395252160641e+02,1.028472063939708460e+04
7.294609064492291509e+03,8.351592389726698457e+03,7.516084885687014321e+02,8.514552567367827578e+03
9.104058658137928433e+03,1.047939443634551935e+04,7.869107966112550230e+02,8.914472688214440495e+03
8.057717700171644537e+03,9.580191333763144939e+03,9.631725814822137863e+02,1.091124395374369669e+04
9.112761379057061276e+03,1.034540974470261426e+04,8.285066848791593657e+02,9.385689262574693203e+03
8.796431493411588235e+03,1.001140531008999824e+04,7.549343483561435733e+02,8.552229374405755152e+03
1.105449988190795739e+04,1.248794187223396330e+04,9.178418541603710992e+02,1.039771747477343342e+04
1.050022660473239375e+04,1.200825032365934203e+04,9.240682666993392331e+02,1.046825302310142069e+04
9.072062827829184243e+03,1.040042649670472383e+04,7.825465203026698191e+02,8.865032240676746369e+03
8.657771824639465194e+03,9.960274779986651993e+03,7.710476538576400571e+02,8.734768008299866779e+03
9.096196919184287253e+03,1.057803767756940942e+04,9.033374092620406373e+02,1.023340472361956381e+04
1.370116907030273615e+04,1.580687270282956888e+04,9.004520738724369266e+02,1.020071837131924440e+04
9.971037825128509212e+03,1.134832307697127908e+04,1.150705152792493436e+03,1.303569566071650843e+04
7.434659040459046082e+03,8.854942196287211118e+03,8.065912854544126276e+02,9.137421948840366895e+03
1.111522428078963821e+04,1.268021926693927890e+04,8.377194912268470262e+02,9.490055997561608820e+03
1.368787779841721567e+04,1.493155470837186294e+04,7.917426712215893758e+02,8.969210295618220698e+03
1.174283632217120066e+04,1.338605885439909252e+04,9.467615374039228300e+02,1.072533240588971603e+04
8.354560054816451157e+03,9.916394754450113396e+03,9.379829555889663197e+02,1.062588475798897707e+04
1.083322451588424519e+04,1.202846386630032794e+04,9.438665285523418333e+02,1.069253646834419669e+04
7.854829770429929340e+03,9.340656017082752442e+03,8.193420416473571777e+02,9.281868140614042204e+03
1.235050822162561235e+04,1.405198319109726981e+04,7.352505310932356224e+02,8.329242407972402361e+03
9.481524710834790312e+03,1.088990274724943811e+04,1.104913173512869434e+03,1.251694391606462705e+04
1.015306918268598201e+04,1.163548914752575911e+04,8.677428673790973335e+02,9.830174048895760279e+03
1.028564656136287704e+04,1.217383107595088586e+04,7.429136004389123400e+02,8.416053038458230731e+03
1.061944405667335559e+04,1.213793034792134131e+04,7.788521815042565777e+02,8.823181140829992728e+03
8.871159824962602215e+03,1.021764740235909812e+04,8.878582663711794112e+02,1.005805016357059503e+04
1.047143879962211577e+04,1.225996535517427401e+04,8.350970208887506487e+02,9.460347496540543943e+03
1.002698414725354996e+04,1.129787099999660131e+04,9.418722802498308511e+02,1.066994474371313299e+04
1.005262318779104316e+04,1.122595213052083272e+04,8.316917022053565915e+02,9.421770544072094708e+03
9.941948838751806761e+03,1.119142199828534649e+04,9.259905229529310873e+02,1.049002919003951320e+04
1.071161374218217316e+04,1.247845093731131783e+04,9.209545142184470023e+02,1.043297906121360757e+04
1.240330536944108098e+04,1.432766636179580746e+04,8.552346504036851229e+02,9.688475448386334392e+03
9.333424257243237662e+03,1.068926793679917319e+04,9.578168032862942027e+02,1.085057133537670597e+04
7.683042069948600329e+03,8.829335346222605949e+03,9.887268792709043055e+02,1.120073431362284646e+04
