1.000000000000000000e+00,0.000000000000000000e+00,5.672626791974330729e+01,0.000000000000000000e+00,-5.672626791974330729e+01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.672626791974330729e+01,1.200000000000000000e+01,-4.472626791974330729e+01,1.200000000000000000e+01
1.000000000000000000e+00,1.200000000000000000e+01,5.672626791974330729e+01,3.600000000000000000e+01,-3.272626791974330729e+01,2.400000000000000000e+01
1.000000000000000000e+00,3.600000000000000000e+01,5.672626791974330729e+01,7.079999999999999716e+01,-2.192626791974331013e+01,3.479999999999999716e+01
1.000000000000000000e+00,7.079999999999999716e+01,5.672626791974331439e+01,1.080000000000000000e+02,-1.952626791974331155e+01,3.720000000000000284e+01
1.000000000000000000e+00,1.080000000000000000e+02,5.672626791974331439e+01,1.524000000000000057e+02,-1.232626791974331582e+01,4.439999999999999858e+01
1.000000000000000000e+00,1.524000000000000057e+02,5.672626791974330729e+01,1.860000000000000284e+02,-2.312626791974329876e+01,3.360000000000000853e+01
1.000000000000000000e+00,1.860000000000000284e+02,5.672626791974330729e+01,2.052000000000000171e+02,-3.752626791974333287e+01,1.919999999999997442e+01
1.000000000000000000e+00,2.052000000000000171e+02,5.672626791974330729e+01,2.172000000000000171e+02,-4.472626791974332150e+01,1.199999999999998579e+01
1.000000000000000000e+00,2.172000000000000171e+02,5.672626791974331439e+01,2.388000000000000114e+02,-3.512626791974332718e+01,2.159999999999998721e+01
