2.000000000000000000e+00,0.000000000000000000e+00,9.264580623229704770e+00,0.000000000000000000e+00,-9.264580623229704770e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,9.264580623229704770e+00,0.000000000000000000e+00,-9.264580623229704770e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,9.264580623229704770e+00,4.200000000000000178e+00,-5.064580623229704592e+00,4.200000000000000178e+00
2.000000000000000000e+00,4.200000000000000178e+00,9.264580623229704770e+00,4.200000000000000178e+00,-9.264580623229704770e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.200000000000000178e+00,9.264580623229704770e+00,4.200000000000000178e+00,-9.264580623229704770e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.200000000000000178e+00,9.264580623229704770e+00,4.200000000000000178e+00,-9.264580623229704770e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.200000000000000178e+00,9.264580623229704770e+00,4.200000000000000178e+00,-9.264580623229704770e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.200000000000000178e+00,9.264580623229704770e+00,6.300000000000000711e+00,-7.164580623229704237e+00,2.100000000000000533e+00
2.000000000000000000e+00,6.300000000000000711e+00,9.264580623229704770e+00,6.300000000000000711e+00,-9.264580623229704770e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.300000000000000711e+00,9.264580623229704770e+00,6.300000000000000711e+00,-9.264580623229704770e+00,0.000000000000000000e+00
