2.000000000000000000e+00,0.000000000000000000e+00,5.283798602739214978e+00,5.250000000000000000e+00,-3.379860273921497793e-02,5.250000000000000000e+00
2.000000000000000000e+00,5.250000000000000000e+00,5.283798602739214978e+00,5.250000000000000000e+00,-5.283798602739214978e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.250000000000000000e+00,5.283798602739214978e+00,8.400000000000000355e+00,-2.133798602739214623e+00,3.150000000000000355e+00
2.000000000000000000e+00,8.400000000000000355e+00,5.283798602739214978e+00,8.400000000000000355e+00,-5.283798602739214978e+00,0.000000000000000000e+00
2.000000000000000000e+00,8.400000000000000355e+00,5.283798602739214978e+00,8.400000000000000355e+00,-5.283798602739214978e+00,0.000000000000000000e+00
2.000000000000000000e+00,8.400000000000000355e+00,5.283798602739215866e+00,8.400000000000000355e+00,-5.283798602739215866e+00,0.000000000000000000e+00
2.000000000000000000e+00,8.400000000000000355e+00,5.283798602739215866e+00,1.260000000000000142e+01,-1.083798602739214800e+00,4.200000000000001066e+00
2.000000000000000000e+00,1.260000000000000142e+01,5.283798602739214978e+00,1.260000000000000142e+01,-5.283798602739214978e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.260000000000000142e+01,5.283798602739214978e+00,1.365000000000000213e+01,-4.233798602739213379e+00,1.050000000000001599e+00
2.000000000000000000e+00,1.365000000000000213e+01,5.283798602739214978e+00,1.365000000000000213e+01,-5.283798602739214090e+00,8.881784197001252323e-16
